BOTTLE,20144104JOAExport,,,,,,,,,,,,,,,,,,,,,,,
# Exported from JOA (5.2.1 December 4, 2013) on 2014/11/04 09:40:42,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDTMP_FLAG_W,SALNITY,SALNITY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,,,DBAR,C,,PSS,,UM/KG,,UM/KG,,UM/KG,,UM/KG,
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,800,7.007,0,34.587,0,170.848,0,32.4,0,26.966,0,1.916,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,900,6.008,0,34.603,0,155.868,0,50.959,0,31.28,0,2.132,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,1000,5.322,0,34.618,0,143.533,0,64.677,0,33.407,0,2.356,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,1100,4.764,0,34.64,0,138.906,0,74.892,0,33.995,0,2.422,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,1200,4.34,0,34.643,0,138.517,0,80.077,0,34.21,0,2.434,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,1300,4.016,0,34.656,0,142.331,0,84.051,0,34.085,0,2.438,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,1400,3.628,0,34.665,0,148.874,0,86.824,0,33.85,0,2.407,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,1500,3.3,0,34.672,0,151.95,0,89.856,0,33.636,0,2.389,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,1750,2.703,0,34.7,0,163.429,0,97.205,0,33.064,0,2.338,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,2000,2.361,0,34.72,0,164.069,0,108.266,0,33.185,0,2.362,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,2500,1.98,0,34.732,0,164.94,0,120.307,0,33.563,0,2.376,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,3000,1.793,0,34.735,0,167.139,0,126.213,0,33.677,0,2.385,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,3500,1.577,0,34.731,0,176.105,0,128.406,0,33.465,0,2.364,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,4000,1.335,0,34.721,0,188.991,0,126.351,0,32.811,0,2.303,0
           NA,WOA05_Beagle,22,1,-999,-99,-99,-2079,,-19.5,55.5,4339,4500,1.123,0,34.715,0,200.534,0,123.805,0,32.415,0,2.24,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,0,25.714,0,35.037,0,209.439,0,2.87,0,0.31,0,0.189,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,10,25.661,0,35.033,0,211.967,0,2.983,0,0.307,0,0.176,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,20,25.59,0,35.03,0,211.946,0,3.141,0,0.276,0,0.173,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,30,25.497,0,35.034,0,212.428,0,3.183,0,0.26,0,0.162,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,50,25.09,0,35.051,0,213.682,0,2.862,0,0.229,0,0.16,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,75,24.25,0,35.087,0,214.662,0,2.903,0,0.207,0,0.15,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,100,23.32,0,35.157,0,210.938,0,3.238,0,0.487,0,0.177,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,125,22.472,0,35.258,0,203.551,0,4.112,0,1.011,0,0.245,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,150,21.63,0,35.343,0,195.541,0,5.188,0,1.931,0,0.321,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,200,19.764,0,35.467,0,185.058,0,5.987,0,3.936,0,0.427,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,250,17.922,0,35.528,0,185.61,0,6.803,0,4.821,0,0.508,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,300,16.149,0,35.51,0,188.099,0,7.934,0,6.731,0,0.599,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,400,13.266,0,35.278,0,215.015,0,7.185,0,10.297,0,0.798,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,500,11.382,0,35.032,0,221.185,0,7.831,0,13.297,0,0.98,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,600,9.762,0,34.823,0,227.365,0,6.927,0,14.797,0,1.075,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,700,8.315,0,34.648,0,209.523,0,13.309,0,19.764,0,1.433,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,800,6.973,0,34.579,0,173.422,0,30.555,0,26.591,0,1.896,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,900,5.956,0,34.61,0,154.914,0,47.867,0,31.478,0,2.09,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,1000,5.288,0,34.629,0,140.706,0,63.011,0,33.712,0,2.321,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,1100,4.757,0,34.649,0,140.243,0,74.15,0,34.197,0,2.412,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,1200,4.376,0,34.65,0,138.569,0,79.153,0,34.378,0,2.402,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,1300,4.06,0,34.665,0,143.817,0,83.526,0,34.268,0,2.433,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,1400,3.679,0,34.669,0,151.812,0,86.196,0,34.028,0,2.397,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,1500,3.33,0,34.676,0,151.885,0,89.522,0,33.865,0,2.372,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,1750,2.73,0,34.702,0,166.214,0,96.747,0,33.163,0,2.332,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,2000,2.362,0,34.722,0,165.529,0,107.348,0,33.145,0,2.353,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,2500,1.956,0,34.734,0,167.394,0,118.872,0,33.42,0,2.344,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,3000,1.784,0,34.737,0,168.025,0,125.092,0,33.657,0,2.374,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,3500,1.584,0,34.734,0,175.757,0,128.676,0,33.719,0,2.381,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,4000,1.342,0,34.722,0,189.938,0,126.422,0,33.025,0,2.321,0
           NA,WOA05_Beagle,23,1,-999,-99,-99,-2079,,-19.5,56.5,4080,4500,1.148,0,34.715,0,200.403,0,124.048,0,32.437,0,2.238,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,0,25.67,0,34.996,0,208.373,0,2.757,0,0.318,0,0.194,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,10,25.614,0,35.003,0,211.489,0,2.894,0,0.333,0,0.182,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,20,25.548,0,35.004,0,211.1,0,2.981,0,0.303,0,0.181,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,30,25.447,0,35.008,0,211.338,0,2.996,0,0.289,0,0.171,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,50,25.067,0,35.026,0,211.769,0,2.729,0,0.263,0,0.178,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,75,24.285,0,35.062,0,213.581,0,2.734,0,0.15,0,0.156,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,100,23.367,0,35.126,0,210.614,0,2.915,0,0.343,0,0.189,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,125,22.537,0,35.238,0,201.068,0,3.765,0,0.808,0,0.26,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,150,21.732,0,35.316,0,193.375,0,4.848,0,1.601,0,0.339,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,200,19.925,0,35.437,0,185.362,0,5.719,0,3.344,0,0.446,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,250,18.09,0,35.514,0,184.017,0,6.581,0,4.174,0,0.488,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,300,16.303,0,35.504,0,186.953,0,8.2,0,6.4,0,0.571,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,400,13.318,0,35.286,0,215.251,0,7.011,0,10.419,0,0.776,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-19.5,57.5,1084,500,11.388,0,35.03,0,222.13,0,7.712,0,13.445,0,0.961,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,0,25.27,0,35.017,0,208.711,0,2.434,0,0.271,0,0.169,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,10,25.221,0,35.028,0,212.062,0,2.816,0,0.274,0,0.165,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,20,25.156,0,35.033,0,211.905,0,2.95,0,0.229,0,0.171,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,30,25.045,0,35.044,0,209.993,0,2.897,0,0.202,0,0.163,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,50,24.697,0,35.077,0,207.653,0,2.394,0,0.174,0,0.167,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,75,23.888,0,35.139,0,211.83,0,2.457,0,0.161,0,0.144,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,100,23.059,0,35.2,0,210.615,0,2.475,0,0.25,0,0.137,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,125,22.326,0,35.301,0,202.089,0,2.77,0,0.346,0,0.187,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,150,21.582,0,35.386,0,195.157,0,3.352,0,0.708,0,0.286,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,200,19.906,0,35.51,0,190.618,0,4.177,0,1.793,0,0.373,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,250,18.136,0,35.564,0,190.151,0,5.127,0,2.921,0,0.422,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,300,16.453,0,35.545,0,195.206,0,6.464,0,4.932,0,0.483,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,400,13.616,0,35.333,0,219.668,0,6.244,0,9.858,0,0.726,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,500,11.861,0,35.104,0,225.025,0,5.11,0,12.02,0,0.888,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,600,10.458,0,34.876,0,227.221,0,5.125,0,14.399,0,1.045,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,700,9.186,0,34.705,0,213.46,0,9.137,0,18.983,0,1.308,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,800,7.608,0,34.576,0,181.339,0,25.267,0,25.809,0,1.79,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,900,6.193,0,34.542,0,166.205,0,45.274,0,30.499,0,2.029,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,1000,5.223,0,34.569,0,157.94,0,61.871,0,33.114,0,2.31,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,1100,4.669,0,34.604,0,144.963,0,74.395,0,34.141,0,2.404,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,1200,4.263,0,34.639,0,141.124,0,81.149,0,34.542,0,2.4,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,1300,3.888,0,34.659,0,144.293,0,85.458,0,34.328,0,2.44,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,1400,3.551,0,34.683,0,148.819,0,89.049,0,34.046,0,2.41,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,1500,3.227,0,34.684,0,147.476,0,91.3,0,33.711,0,2.388,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,1750,2.645,0,34.705,0,154.988,0,100.419,0,33.225,0,2.33,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,2000,2.307,0,34.725,0,159.796,0,108.797,0,33.241,0,2.36,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,2500,1.938,0,34.733,0,169.462,0,117.833,0,33.443,0,2.355,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,3000,1.764,0,34.728,0,174.601,0,121.404,0,33.415,0,2.343,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,3500,1.573,0,34.722,0,180.712,0,123.094,0,33.081,0,2.329,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,4000,1.354,0,34.716,0,190.126,0,124.502,0,32.731,0,2.309,0
           NA,WOA05_Beagle,24,1,-999,-99,-99,-2079,,-20.5,58.5,4389,4500,1.184,0,34.718,0,197.445,0,123.964,0,32.333,0,2.259,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,0,25.29,0,35.01,0,207.937,0,2.691,0,0.255,0,0.164,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,10,25.242,0,35.012,0,210.884,0,2.934,0,0.253,0,0.163,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,20,25.185,0,35.016,0,211.189,0,3.045,0,0.233,0,0.168,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,30,25.081,0,35.024,0,210.23,0,2.995,0,0.22,0,0.163,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,50,24.703,0,35.052,0,208.19,0,2.703,0,0.196,0,0.168,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,75,23.836,0,35.11,0,210.789,0,3,0,0.224,0,0.151,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,100,22.914,0,35.177,0,207.849,0,2.964,0,0.391,0,0.157,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,125,22.112,0,35.276,0,199.33,0,3.61,0,1.052,0,0.223,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,150,21.304,0,35.374,0,191.923,0,4.301,0,2.055,0,0.318,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,200,19.56,0,35.514,0,186.867,0,5.131,0,3.662,0,0.408,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,250,17.829,0,35.567,0,187.59,0,5.531,0,4.116,0,0.473,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,300,16.163,0,35.533,0,193.937,0,6.519,0,5.7,0,0.518,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,400,13.421,0,35.304,0,216.806,0,6.4,0,9.826,0,0.742,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,500,11.695,0,35.073,0,222.753,0,6.381,0,12.687,0,0.91,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,600,10.326,0,34.861,0,223.161,0,6.138,0,14.828,0,1.061,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,700,9.028,0,34.697,0,209.564,0,10.666,0,19.382,0,1.332,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,800,7.542,0,34.582,0,181.249,0,25.185,0,25.579,0,1.769,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,900,6.195,0,34.55,0,164.895,0,41.678,0,29.988,0,2.018,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,1000,5.267,0,34.568,0,155.502,0,59.978,0,32.949,0,2.301,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,1100,4.695,0,34.601,0,144.816,0,72.793,0,33.931,0,2.412,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,1200,4.287,0,34.633,0,141.294,0,80.257,0,34.522,0,2.42,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,1300,3.928,0,34.653,0,142.673,0,85.016,0,34.373,0,2.452,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,1400,3.573,0,34.673,0,148.368,0,88.391,0,34.058,0,2.42,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,1500,3.259,0,34.678,0,145.617,0,90.287,0,33.761,0,2.395,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,1750,2.655,0,34.703,0,154.341,0,100.335,0,33.228,0,2.347,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,2000,2.323,0,34.723,0,161.456,0,105.766,0,33.005,0,2.345,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,2500,1.95,0,34.733,0,169.741,0,115.387,0,33.108,0,2.332,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,3000,1.76,0,34.729,0,174.253,0,119.401,0,33.141,0,2.332,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,3500,1.588,0,34.724,0,180.347,0,122.175,0,32.919,0,2.321,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,4000,1.377,0,34.719,0,189.283,0,122.371,0,32.539,0,2.308,0
           NA,WOA05_Beagle,25,1,-999,-99,-99,-2079,,-20.5,59.5,4100,4500,1.221,0,34.72,0,194.355,0,124.033,0,32.287,0,2.268,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,0,25.248,0,35.003,0,207.416,0,2.92,0,0.238,0,0.157,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,10,25.197,0,35.003,0,209.939,0,3.08,0,0.232,0,0.159,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,20,25.144,0,35.007,0,210.586,0,3.165,0,0.228,0,0.163,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,30,25.042,0,35.012,0,210.233,0,3.116,0,0.223,0,0.161,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,50,24.653,0,35.039,0,208.254,0,2.912,0,0.204,0,0.166,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,75,23.758,0,35.097,0,210.237,0,3.377,0,0.253,0,0.148,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,100,22.807,0,35.167,0,206.781,0,3.187,0,0.426,0,0.153,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,125,21.992,0,35.265,0,198.763,0,4.013,0,1.346,0,0.225,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,150,21.172,0,35.37,0,191.128,0,4.655,0,2.639,0,0.319,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,200,19.434,0,35.523,0,185.797,0,5.336,0,4.298,0,0.409,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,250,17.741,0,35.581,0,187.262,0,5.5,0,4.402,0,0.487,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,300,16.072,0,35.538,0,194.555,0,6.303,0,5.792,0,0.521,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,400,13.357,0,35.293,0,215.983,0,6.28,0,9.648,0,0.744,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,500,11.651,0,35.064,0,222.404,0,6.662,0,12.874,0,0.912,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,600,10.307,0,34.854,0,221.595,0,6.058,0,14.923,0,1.067,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,700,8.986,0,34.691,0,208.75,0,10.579,0,19.43,0,1.337,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,800,7.492,0,34.576,0,182.571,0,24.011,0,25.388,0,1.749,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,900,6.158,0,34.546,0,165.112,0,39.96,0,29.826,0,2.027,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,1000,5.257,0,34.564,0,154.737,0,59.503,0,32.892,0,2.307,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,1100,4.7,0,34.6,0,144.186,0,72.746,0,33.963,0,2.429,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,1200,4.304,0,34.633,0,140.847,0,80.578,0,34.541,0,2.438,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,1300,3.952,0,34.653,0,141.335,0,85.582,0,34.405,0,2.466,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,1400,3.591,0,34.669,0,147.874,0,88.854,0,34.094,0,2.433,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,1500,3.277,0,34.676,0,144.105,0,90.191,0,33.774,0,2.402,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,1750,2.647,0,34.702,0,154.376,0,100.527,0,33.211,0,2.356,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,2000,2.318,0,34.721,0,162.199,0,104.543,0,32.959,0,2.338,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,2500,1.952,0,34.732,0,170.566,0,114.195,0,32.999,0,2.318,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,3000,1.751,0,34.729,0,175.096,0,118.281,0,33.004,0,2.317,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,3500,1.6,0,34.723,0,180.113,0,121.651,0,32.791,0,2.308,0
           NA,WOA05_Beagle,26,1,-999,-99,-99,-2079,,-20.5,60.5,3960,4000,1.408,0,34.721,0,186.758,0,120.766,0,32.464,0,2.308,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,0,25.188,0,34.999,0,207.247,0,3.15,0,0.216,0,0.149,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,10,25.138,0,34.999,0,209.081,0,3.232,0,0.212,0,0.153,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,20,25.083,0,35,0,210.085,0,3.287,0,0.22,0,0.157,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,30,24.981,0,35.005,0,210.218,0,3.245,0,0.224,0,0.156,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,50,24.591,0,35.031,0,208.418,0,3.086,0,0.21,0,0.161,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,75,23.682,0,35.089,0,209.924,0,3.682,0,0.268,0,0.143,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,100,22.728,0,35.162,0,206.711,0,3.327,0,0.427,0,0.144,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,125,21.916,0,35.261,0,199.435,0,4.292,0,1.484,0,0.217,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,150,21.106,0,35.368,0,191.513,0,4.829,0,2.888,0,0.31,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,200,19.403,0,35.532,0,185.555,0,5.298,0,4.473,0,0.398,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,250,17.75,0,35.596,0,187.247,0,5.34,0,4.347,0,0.485,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,300,16.073,0,35.55,0,195.78,0,6.007,0,5.619,0,0.516,0
           NA,WOA05_Beagle,27,1,-999,-99,-99,-2079,,-20.5,61.5,3946,400,13.348,0,35.291,0,216.126,0,6.044,0,9.352,0,0.738,0
