EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DB,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,UMOL/KG,,UMOL/KG,
 49NZ20031209,     I04,604,1,13,12037,2,20031213,2128,-24.667,36.2403,2143,1400.3,3.8281,34.6948,2,34.6948,2,135.75,1,140.16,2,78.97,2,34.12,2,-0.01,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,604,1,12,12036,2,20031213,2128,-24.667,36.2403,2143,1598.7,3.2429,34.7098,2,34.7095,2,149.28,1,154.01,2,81.87,2,33.22,2,-0.01,2,2.35,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,604,1,11,12035,2,20031213,2128,-24.667,36.2403,2143,1800.3,2.8192,34.7301,2,34.7299,2,166.5,1,171.84,2,79.28,2,31.66,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,604,1,10,12034,2,20031213,2128,-24.667,36.2403,2143,2001.3,2.5704,34.7609,2,34.7602,2,180.13,1,185.83,2,76.46,2,30.17,2,0,2,2.1,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,604,1,9,12033,2,20031213,2128,-24.667,36.2403,2143,2164.9,2.4828,34.7718,2,34.7731,2,185.59,1,191.17,2,75.51,2,29.55,2,-0.01,2,2.06,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,603,1,36,12024,2,20031214,39,-24.6602,36.4938,2114,9.8,28.1452,35.2574,2,35.2599,2,189.24,1,199.43,2,1.71,2,-0.01,2,-0.01,2,0.13,2,1.652,2,0.978,2,-999,9,1976.5,2,2307.5,2
 49NZ20031209,     I04,603,1,35,12023,2,20031214,39,-24.6602,36.4938,2114,49.4,24.8548,35.3603,2,35.3601,2,202.21,1,213.38,2,1.79,2,-0.03,2,-0.01,2,0.12,2,1.895,2,1.082,2,-999,9,1992.4,6,2311.5,2
 49NZ20031209,     I04,603,1,34,12022,2,20031214,39,-24.6602,36.4938,2114,97.8,21.2536,35.3446,2,35.3428,2,175.02,1,184.41,2,3.72,2,3.62,2,0.11,2,0.38,2,2.09,2,1.191,2,-999,9,2037.9,2,2310.3,2
 49NZ20031209,     I04,603,1,33,12015,2,20031214,39,-24.6602,36.4938,2114,149.7,19.1555,35.5722,2,35.5706,2,174.68,1,183.26,2,4.87,2,4.74,2,0.01,2,0.44,2,2.3,2,1.271,2,-999,9,2071.7,2,2335,2
 49NZ20031209,     I04,603,1,32,12020,2,20031214,39,-24.6602,36.4938,2114,201.8,17.6042,35.6784,2,35.6745,2,203,1,211.17,2,3.46,2,2.89,2,0.01,2,0.34,2,2.533,2,1.398,2,-999,9,2072.9,2,2337.4,2
 49NZ20031209,     I04,603,1,31,12019,2,20031214,39,-24.6602,36.4938,2114,249.5,16.885,35.6569,2,35.6552,2,206.27,1,216.7,2,3.48,2,3.78,2,0.01,2,0.38,2,2.615,6,1.428,6,-999,9,2076.7,2,2332.8,2
 49NZ20031209,     I04,603,1,30,12018,2,20031214,39,-24.6602,36.4938,2114,300.8,15.8111,35.5585,2,35.555,2,192.93,1,202.12,2,4.09,2,5.91,2,0,2,0.54,2,2.725,2,1.466,2,-999,9,2099.5,2,2326.7,2
 49NZ20031209,     I04,603,1,29,12017,2,20031214,39,-24.6602,36.4938,2114,402.4,13.7556,35.3394,2,-999,5,202.11,1,211.16,2,4.65,2,8.67,2,0,2,0.71,2,2.959,2,1.54,2,-999,9,2110.2,2,2317.4,2
 49NZ20031209,     I04,603,1,28,12016,2,20031214,39,-24.6602,36.4938,2114,500.3,12.0795,35.1056,2,35.1059,2,210.95,1,220.22,2,4.76,2,11.4,2,0,2,0.87,2,3.114,2,1.566,2,-999,9,2115.1,2,2304.3,2
 49NZ20031209,     I04,603,1,27,12012,2,20031214,39,-24.6602,36.4938,2114,601,10.864,34.9298,2,34.9275,2,210.4,1,219.57,2,5.83,2,14.11,2,-0.01,2,1.04,2,3.074,2,1.498,2,-999,9,2124,2,2294.9,2
 49NZ20031209,     I04,603,1,18,12042,2,20031214,39,-24.6602,36.4938,2114,700.1,9.5083,34.776,2,34.7746,2,184.03,1,191.59,2,13.7,2,20.08,2,-0.01,2,1.43,2,2.233,2,1.087,2,-999,9,2152,6,2298.8,2
 49NZ20031209,     I04,603,1,17,12041,2,20031214,39,-24.6602,36.4938,2114,800.7,7.9695,34.6271,2,34.6266,2,181.57,1,188.86,2,19.57,2,23.87,2,0,2,1.68,2,1.73,2,0.844,2,-999,9,2166.7,2,2297.5,2
 49NZ20031209,     I04,603,1,16,12040,2,20031214,39,-24.6602,36.4938,2114,901.4,7.1402,34.644,2,34.6443,2,147.9,1,153.16,2,35.45,2,28.73,2,-0.01,2,2.04,2,0.937,2,0.479,2,-999,9,2205.8,2,2309.2,2
 49NZ20031209,     I04,603,1,15,12039,2,20031214,39,-24.6602,36.4938,2114,1000.8,6.1205,34.6279,2,34.6225,2,138.78,1,144.95,2,46.53,2,31.31,2,-0.01,2,2.24,2,0.645,6,0.348,6,-999,9,2227.2,2,2321.3,2
 49NZ20031209,     I04,603,1,14,12038,2,20031214,39,-24.6602,36.4938,2114,1201.7,4.3937,34.5793,2,34.5792,2,147.54,1,152.49,2,60.96,2,33.31,2,0,2,2.37,2,0.372,2,0.201,2,-999,9,2245.1,2,2331,2
 49NZ20031209,     I04,603,1,13,12037,2,20031214,39,-24.6602,36.4938,2114,1403.1,3.748,34.6535,2,34.6541,2,143.56,1,147.9,2,73.99,2,33.81,2,-0.01,2,2.41,2,0.155,2,0.087,2,-999,9,2261.3,2,2343.1,2
 49NZ20031209,     I04,603,1,12,12036,2,20031214,39,-24.6602,36.4938,2114,1601.6,3.103,34.6979,2,34.6971,2,155.94,1,161.09,2,79.15,2,32.77,2,-0.01,2,2.32,2,0.065,2,0.025,2,-999,9,2262.2,2,2348.8,2
 49NZ20031209,     I04,603,1,11,12035,2,20031214,39,-24.6602,36.4938,2114,1801.6,2.8256,34.7403,2,34.7403,2,162.5,1,168.64,2,83.02,2,31.88,2,-0.01,2,2.26,2,0.014,2,0.011,2,-999,9,2261.8,2,-999,4
 49NZ20031209,     I04,603,1,25,12013,2,20031214,39,-24.6602,36.4938,2114,2002.8,2.5533,34.765,2,34.7644,2,181.28,1,186.83,2,75.85,2,29.97,2,-0.01,2,2.1,2,0.009,2,0.006,2,-999,9,2247.2,2,2352.4,2
 49NZ20031209,     I04,603,1,10,12034,2,20031214,39,-24.6602,36.4938,2114,2003,2.5538,34.7649,2,34.7645,2,181.19,1,186.61,2,76.12,2,30,2,-0.01,2,2.1,2,0.002,2,0.003,2,-999,9,2248.5,2,2350.2,2
 49NZ20031209,     I04,603,1,9,12033,2,20031214,39,-24.6602,36.4938,2114,2126.4,2.4886,34.7725,2,34.7724,2,185.65,1,191.4,2,74.99,2,29.5,2,0,2,2.06,2,0.012,2,0.008,2,-999,9,2243.7,2,2347.9,2
 49NZ20031209,     I04,602,1,36,12024,2,20031214,400,-24.672,36.7427,2154,10.3,25.4208,35.3449,2,35.3468,2,200.23,1,211.24,2,1.77,2,0.01,2,0,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,35,12023,2,20031214,400,-24.672,36.7427,2154,50.4,23.8695,35.271,2,35.2727,2,207.43,1,218.75,2,1.69,2,-0.03,2,0,2,0.13,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,34,12022,2,20031214,400,-24.672,36.7427,2154,101.3,21.5865,35.3388,2,35.3392,2,179.98,1,189.71,2,3.24,2,2.92,2,0.11,2,0.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,33,12015,2,20031214,400,-24.672,36.7427,2154,150.3,19.8401,35.4888,2,35.4853,2,166.59,1,173.8,2,5.11,2,5.71,2,0.03,2,0.5,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,32,12020,2,20031214,400,-24.672,36.7427,2154,200.3,18.1477,35.639,2,35.6333,2,192,1,201.15,2,3.98,2,3.49,2,0.04,2,0.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,31,12019,2,20031214,400,-24.672,36.7427,2154,250.9,17.1652,35.6524,2,35.6524,2,195.43,1,204.85,2,3.64,2,4.11,2,0.02,2,0.42,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,30,12018,2,20031214,400,-24.672,36.7427,2154,301.5,15.7807,35.5542,2,35.5603,2,195.86,1,205.32,2,3.8,2,5.77,2,0.01,2,0.52,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,29,12017,2,20031214,400,-24.672,36.7427,2154,399.2,13.6498,35.3229,2,-999,3,200.12,1,209.62,2,4.82,2,9.01,2,0.01,2,0.73,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,28,12016,2,20031214,400,-24.672,36.7427,2154,499.3,12.2105,35.1213,2,35.1217,2,201.82,1,210.5,2,5.88,2,12.11,2,0,2,0.92,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,27,12012,2,20031214,400,-24.672,36.7427,2154,600.2,10.9085,34.9378,2,34.9375,2,204.05,1,213.05,2,6.75,2,14.7,2,0,2,1.09,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,18,12042,2,20031214,400,-24.672,36.7427,2154,699.3,9.6151,34.7751,2,34.7756,2,196.67,1,205.3,2,10.31,2,18.49,2,0,2,1.33,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,17,12041,2,20031214,400,-24.672,36.7427,2154,800.9,8.4502,34.716,2,34.716,2,157.12,1,162.94,2,24.86,2,25.13,2,0,2,1.78,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,16,12040,2,20031214,400,-24.672,36.7427,2154,899.7,6.8804,34.581,2,34.5827,2,165.44,1,171.45,2,30.64,2,27.84,2,-0.01,2,1.96,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,15,12039,2,20031214,400,-24.672,36.7427,2154,999.1,6.4038,34.6386,2,34.6386,2,138.74,1,143.58,2,44.62,2,31.03,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,14,12038,2,20031214,400,-24.672,36.7427,2154,1200.2,4.6522,34.5895,2,34.5924,2,143.95,1,148.51,2,59.9,2,33.4,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,13,12037,2,20031214,400,-24.672,36.7427,2154,1401.2,3.8146,34.6627,2,34.6632,2,141.02,1,145.62,2,74.79,2,33.99,2,0,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,12,12036,2,20031214,400,-24.672,36.7427,2154,1602.2,3.3107,34.7028,2,34.7026,2,148.2,1,152.78,2,80.82,2,33.34,2,0,2,2.36,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,11,12035,2,20031214,400,-24.672,36.7427,2154,1800.9,2.8445,34.7276,2,34.7272,2,163.9,1,169.27,2,80.71,2,32.01,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,10,12034,2,20031214,400,-24.672,36.7427,2154,2003.3,2.5775,34.7609,2,34.7612,2,177.92,1,183.49,2,78.18,2,30.45,2,0,2,2.13,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,602,1,9,12033,2,20031214,400,-24.672,36.7427,2154,2167.2,2.4418,34.7778,2,34.7782,2,188.53,1,194.44,2,74.39,2,29.33,2,0,2,2.04,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,601,1,36,12024,2,20031214,722,-24.6733,36.9912,3075,9.3,25.8511,35.2883,2,35.2915,2,200.65,1,209.71,2,1.79,2,0.02,2,0,2,0.14,2,2.017,2,1.074,2,-999,9,1986.6,2,2310,2
 49NZ20031209,     I04,601,1,35,12023,2,20031214,722,-24.6733,36.9912,3075,50.1,24.4359,35.2329,2,35.2338,2,205.66,1,216.49,2,1.72,2,0,2,0,2,0.14,2,2.156,2,1.133,2,-999,9,1985,6,2305.3,2
 49NZ20031209,     I04,601,1,34,12022,2,20031214,722,-24.6733,36.9912,3075,99.9,22.2792,35.3302,2,35.3295,2,199.54,1,209.98,2,2.03,2,0.41,2,0.18,2,0.22,2,2.258,2,1.207,2,-999,9,2009.2,2,2312,6
 49NZ20031209,     I04,601,1,33,12015,2,20031214,722,-24.6733,36.9912,3075,149.5,20.7877,35.3376,2,35.3392,2,159.08,1,166.8,2,5.47,2,6.24,2,0.03,2,0.54,2,2.193,2,1.147,2,-999,9,2057.6,2,2314,2
 49NZ20031209,     I04,601,1,32,12020,2,20031214,722,-24.6733,36.9912,3075,198.8,18.5913,35.4215,2,35.4194,2,141.21,1,146.5,2,8.88,2,10.12,2,0.01,2,0.79,2,2.25,2,1.173,2,-999,9,2101.5,2,2321.5,2
 49NZ20031209,     I04,601,1,31,12019,2,20031214,722,-24.6733,36.9912,3075,250.1,17.3413,35.6323,2,-999,3,190.77,1,203.21,2,4.27,2,4.27,2,0.01,2,0.42,2,2.684,6,1.393,6,-999,9,2080.7,2,2332.2,2
 49NZ20031209,     I04,601,1,30,12018,2,20031214,722,-24.6733,36.9912,3075,299.4,16.4592,35.5501,2,-999,3,178.58,1,184.66,2,6.2,2,7.6,2,0.01,2,0.64,2,2.672,2,1.37,2,-999,9,2101.9,2,2326.8,2
 49NZ20031209,     I04,601,1,29,12017,2,20031214,722,-24.6733,36.9912,3075,399.5,14.4709,35.4303,2,35.429,2,203.38,1,212.93,2,3.89,2,7.23,2,0,2,0.61,2,3.166,2,1.607,2,-999,9,2101.4,2,2320.3,2
 49NZ20031209,     I04,601,1,28,12016,2,20031214,722,-24.6733,36.9912,3075,501.8,12.8511,35.2112,2,35.2115,2,200.93,1,209.63,2,5.57,2,10.87,2,0,2,0.85,2,3.221,2,1.579,2,-999,9,2115.7,2,-999,3
 49NZ20031209,     I04,601,1,27,12012,2,20031214,722,-24.6733,36.9912,3075,601.6,11.5897,35.0328,2,35.0343,2,209.81,1,217.8,2,5.37,2,12.68,2,0,2,0.96,2,3.335,2,1.589,2,-999,9,2119.1,2,2302,2
 49NZ20031209,     I04,601,1,26,12014,2,20031214,722,-24.6733,36.9912,3075,700.3,10.1735,34.8409,2,34.8409,2,200.16,1,209.21,2,8.51,2,16.78,2,0,2,1.21,2,2.964,2,1.385,2,-999,9,2132.7,6,2295.1,2
 49NZ20031209,     I04,601,1,25,12013,2,20031214,722,-24.6733,36.9912,3075,800.3,9.005,34.7216,2,34.7216,2,182.96,1,190.36,2,15.35,2,21.36,2,0,2,1.52,2,2.218,2,1.023,2,-999,9,2154.6,2,2296.4,6
 49NZ20031209,     I04,601,1,24,12048,2,20031214,722,-24.6733,36.9912,3075,902.3,7.6419,34.6218,2,-999,3,171.86,1,177.88,2,24.02,2,25.46,2,0,2,1.8,2,1.572,2,0.733,2,-999,9,2177.6,2,2299.5,2
 49NZ20031209,     I04,601,1,23,12047,2,20031214,722,-24.6733,36.9912,3075,1003,6.3745,34.5742,2,34.5756,2,157.42,1,164.05,2,36.86,2,29.44,2,0,2,2.08,2,1.016,6,0.467,6,-999,9,2204.2,2,2305.5,2
 49NZ20031209,     I04,601,1,22,12046,2,20031214,722,-24.6733,36.9912,3075,1202.6,5.1562,34.632,2,34.63,2,133.75,1,138.9,2,59.46,2,33.32,2,-0.01,2,2.38,2,0.446,2,0.192,2,-999,9,2244.8,2,2330.1,2
 49NZ20031209,     I04,601,1,1,12025,2,20031214,722,-24.6733,36.9912,3075,1402.8,3.88,34.6282,2,34.6269,2,144.53,1,150.16,2,70.64,2,33.76,2,-0.01,2,2.4,2,0.243,2,0.104,2,-999,9,2254.6,2,-999,5
 49NZ20031209,     I04,601,1,20,12044,2,20031214,722,-24.6733,36.9912,3075,1602.2,3.3923,34.69,2,34.6903,2,146.78,1,152.26,2,79.28,2,33.48,2,0,2,2.39,2,0.092,2,0.038,2,-999,9,2263.1,2,2353.3,2
 49NZ20031209,     I04,601,1,19,12043,2,20031214,722,-24.6733,36.9912,3075,1803,2.9248,34.7191,2,34.7193,2,160.81,1,166.94,2,80.08,2,32.19,2,0,2,2.28,2,0.051,2,0.021,2,-999,9,2258.3,2,2349.5,2
 49NZ20031209,     I04,601,1,18,12042,2,20031214,722,-24.6733,36.9912,3075,2000.7,2.6825,34.7477,2,34.7479,2,171.34,1,177.82,2,79.23,2,31.01,2,0,2,2.18,2,0.029,2,0.017,2,-999,9,2252.9,2,2349.9,2
 49NZ20031209,     I04,601,1,17,12041,2,20031214,722,-24.6733,36.9912,3075,2200.3,2.5002,34.7714,2,34.7721,2,181.69,1,189.14,2,76.99,2,29.84,2,0,2,2.09,2,0.015,2,0.007,2,-999,9,2244.7,2,2351.4,2
 49NZ20031209,     I04,601,1,16,12040,2,20031214,722,-24.6733,36.9912,3075,2400.5,2.3931,34.7877,2,34.788,2,191.74,1,199.4,2,73.05,2,28.71,2,0,2,2,2,0.005,2,0.003,2,-999,9,2236.4,6,2342.2,2
 49NZ20031209,     I04,601,1,15,12039,2,20031214,722,-24.6733,36.9912,3075,2599.7,2.302,34.796,2,34.7963,2,197.86,1,-999,5,71.76,2,28.11,2,0.01,2,1.96,2,0.011,2,0.003,2,-999,9,2232.5,2,2346.2,6
 49NZ20031209,     I04,601,1,14,12038,2,20031214,722,-24.6733,36.9912,3075,2799.6,2.1907,34.7993,2,34.7993,2,202.53,1,209.37,2,72.47,2,27.9,2,0,2,1.93,2,-0.001,2,0,2,-999,9,2230.9,2,2344.6,2
 49NZ20031209,     I04,601,1,21,12045,2,20031214,722,-24.6733,36.9912,3075,2799.7,2.1899,34.7994,2,34.799,2,202.51,1,209.53,2,72.5,2,27.83,2,-0.01,2,1.94,2,0.008,2,0.001,2,-999,9,2232.2,2,2349.2,2
 49NZ20031209,     I04,601,1,13,12037,2,20031214,722,-24.6733,36.9912,3075,3083.8,2.0576,34.7981,2,34.7983,2,206.88,1,212.98,2,74.47,2,27.81,2,0,2,1.93,2,0.001,2,0,2,-999,9,2232.1,2,2345,2
 49NZ20031209,     I04,600,1,36,12024,2,20031214,1216,-24.667,37.49,3407,9.9,26.3253,35.3277,2,35.3324,2,198.24,1,209.11,2,1.76,2,0.01,2,0.01,2,0.13,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,35,12023,2,20031214,1216,-24.667,37.49,3407,50.9,24.3831,35.2988,2,35.2999,2,205.98,1,216.93,2,1.58,2,-0.02,2,0.01,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,34,12022,2,20031214,1216,-24.667,37.49,3407,100.8,22.3527,35.3501,2,35.3501,2,206.55,1,217.51,2,1.43,2,-0.02,2,0.05,2,0.19,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,33,12015,2,20031214,1216,-24.667,37.49,3407,150,21.0032,35.3317,2,35.3331,2,162.59,1,170.86,2,4.9,2,5.53,2,0.03,2,0.5,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,32,12020,2,20031214,1216,-24.667,37.49,3407,200,19.3818,35.3869,2,35.3893,2,141.2,1,147.09,2,8.17,2,9.32,2,0.03,2,0.73,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,31,12019,2,20031214,1216,-24.667,37.49,3407,249.4,18.0169,35.5465,2,35.5463,2,165.25,1,172.69,2,6.56,2,7.12,2,0.02,2,0.6,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,30,12018,2,20031214,1216,-24.667,37.49,3407,301.1,16.9455,35.616,2,35.611,2,195.91,1,203.71,2,4.87,2,5.06,2,0.02,2,0.47,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,29,12017,2,20031214,1216,-24.667,37.49,3407,402.5,15.6156,35.533,2,35.5355,2,195.78,1,204.49,2,4.01,2,6.15,2,0.01,2,0.55,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,28,12016,2,20031214,1216,-24.667,37.49,3407,498.6,13.6076,35.3019,2,35.3025,2,194.59,1,202.92,2,5.85,2,9.92,2,0.01,2,0.79,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,27,12012,2,20031214,1216,-24.667,37.49,3407,600.1,12.1911,35.1169,2,35.1151,2,203.98,1,212.33,2,5.67,2,11.91,2,0.02,2,0.91,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,26,12014,2,20031214,1216,-24.667,37.49,3407,699.7,10.8315,34.9253,2,34.9215,2,198.37,1,207.53,2,7.93,2,15.43,2,0.01,2,1.14,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,25,12013,2,20031214,1216,-24.667,37.49,3407,799.4,9.5116,34.7555,2,34.7547,2,198.95,1,205.72,2,10.53,2,18.66,2,0.01,2,1.35,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,24,12048,2,20031214,1216,-24.667,37.49,3407,900.2,7.406,34.5571,2,34.5531,2,188.71,1,197.42,2,19.25,2,24.45,2,0.01,2,1.72,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,23,12047,2,20031214,1216,-24.667,37.49,3407,1000,6.4446,34.5502,2,34.5481,2,165.67,1,172.55,2,33.14,2,28.61,2,0.01,2,2.03,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,22,12046,2,20031214,1216,-24.667,37.49,3407,1200,5.1789,34.6259,2,34.6229,2,135.05,1,140.66,2,58.3,2,33.03,2,0.01,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,21,12045,2,20031214,1216,-24.667,37.49,3407,1400,3.8562,34.5989,2,-999,3,149.44,1,154.65,2,67.5,2,33.51,2,0.01,2,2.39,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,20,12044,2,20031214,1216,-24.667,37.49,3407,1599.6,3.4561,34.6863,2,34.6854,2,145.41,1,151.37,2,78.85,2,33.48,2,0.01,2,2.39,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,19,12043,2,20031214,1216,-24.667,37.49,3407,1799.3,2.952,34.7116,2,34.7123,2,159.88,1,166.22,2,80.04,2,32.26,2,0.02,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,18,12042,2,20031214,1216,-24.667,37.49,3407,2000.7,2.6866,34.7465,2,34.7462,2,170.34,1,177.21,2,79.75,2,31.08,2,0.01,2,2.19,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,17,12041,2,20031214,1216,-24.667,37.49,3407,2200.8,2.5274,34.7674,2,34.7667,2,178.73,1,185.95,2,78.72,2,30.09,2,0.01,2,2.11,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,16,12040,2,20031214,1216,-24.667,37.49,3407,2400.5,2.3866,34.7867,2,34.7866,2,190.59,1,198.28,2,74.09,2,28.71,2,0.01,2,2,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,15,12039,2,20031214,1216,-24.667,37.49,3407,2600.5,2.2943,34.7948,2,34.7948,2,196.8,1,204.54,2,72.67,2,28.16,2,0.01,2,1.97,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,14,12038,2,20031214,1216,-24.667,37.49,3407,2801.3,2.1924,34.7996,2,34.7992,2,201.85,1,209.29,2,72.48,2,27.76,2,0.01,2,1.93,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,13,12037,2,20031214,1216,-24.667,37.49,3407,3001.4,2.027,34.7972,2,34.7976,2,205.65,1,212.93,2,75.32,2,27.87,2,0.01,2,1.93,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,12,12036,2,20031214,1216,-24.667,37.49,3407,3251,1.7973,34.7855,2,34.7852,2,208.04,1,214.81,2,81.58,2,28.19,2,0.01,2,1.96,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,600,1,11,12035,2,20031214,1216,-24.667,37.49,3407,3431.5,1.7257,34.7806,2,34.7799,2,209.35,1,215.26,2,84.05,2,28.39,2,0.01,2,1.98,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I04,599,1,36,12024,2,20031214,1657,-24.6602,37.9757,3173,9.8,25.7414,35.3352,2,35.3297,2,199.27,1,209.99,2,1.9,2,0.1,2,-0.01,2,0.14,2,1.822,2,1.066,2,-999,9,1987,2,2313.8,2
 49NZ20031209,     I04,599,1,35,12023,2,20031214,1657,-24.6602,37.9757,3173,50,24.2048,35.3313,2,35.332,2,204.77,1,216.32,2,2.01,2,0.1,2,-0.01,2,0.16,2,1.882,2,1.107,2,-999,9,1989.7,6,2311.5,2
 49NZ20031209,     I04,599,1,34,12022,2,20031214,1657,-24.6602,37.9757,3173,98.8,22.4448,35.3585,2,35.3612,2,203.15,1,213.58,2,1.7,2,0.3,2,0.48,2,0.25,2,2.003,2,1.151,2,-999,9,2008.8,2,2312.8,6
 49NZ20031209,     I04,599,1,33,12015,2,20031214,1657,-24.6602,37.9757,3173,151.3,21.1628,35.3016,2,35.3035,2,159.87,1,169.11,2,5.09,2,5.89,2,0.03,2,0.51,2,1.991,2,1.134,2,-999,9,2048.2,2,2305.7,2
 49NZ20031209,     I04,599,1,32,12020,2,20031214,1657,-24.6602,37.9757,3173,199.9,19.8569,35.4554,2,35.4551,2,162.87,1,169.99,2,5.65,2,6.37,2,0.02,2,0.54,2,2.137,2,1.166,2,-999,9,2067.6,2,2316.5,2
 49NZ20031209,     I04,599,1,31,12019,2,20031214,1657,-24.6602,37.9757,3173,248.9,17.6896,35.4895,2,35.4933,2,153.98,1,161.73,2,8,2,9.07,2,0,2,0.72,2,2.179,6,1.197,6,-999,9,2101.3,2,2322.3,2
 49NZ20031209,     I04,599,1,30,12018,2,20031214,1657,-24.6602,37.9757,3173,300.2,16.7778,35.582,2,35.5881,2,188.25,1,198.52,2,5.47,2,6.02,2,0.01,2,0.53,2,2.404,2,1.315,2,-999,9,2086.7,2,2327.3,2
