BOTTLE,20191227JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20060322WHPSIOSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,
      06MT30_3,  A01E,512,1,1,   K038,3,19941128,229,59.7417,-40.0617,2686,2691.5,1.266,34.8699,2,34.8679,3,-999,1,305.8,2,8,2,14.23,2,-999,9,0.92,2,3.928,2,1.901,2,2153.2,2
      06MT30_3,  A01E,513,1,24,   K012,2,19941128,833,59.6467,-38.9133,2933,20,4.781,34.7212,2,34.7189,2,-999,1,300.3,2,5.92,2,13.69,2,-999,9,0.92,2,4.545,2,2.317,2,2120.4,2
      06MT30_3,  A01E,513,1,23,   K125,2,19941128,833,59.6467,-38.9133,2933,49.8,4.788,34.7208,2,34.7206,2,-999,1,300,2,5.92,2,13.77,2,-999,9,0.92,2,-999,9,-999,9,2121.1,2
      06MT30_3,  A01E,513,1,22,   B023,2,19941128,833,59.6467,-38.9133,2933,101.1,4.582,34.7611,2,34.7603,2,-999,1,295,2,6.82,2,14.77,2,-999,9,0.98,2,-999,9,-999,9,2129,2
      06MT30_3,  A01E,513,1,21,   K040,2,19941128,833,59.6467,-38.9133,2933,152.7,3.345,34.8448,2,34.8434,2,-999,1,292.3,2,9.46,2,17.43,2,-999,9,1.12,2,-999,9,-999,9,2149.4,2
      06MT30_3,  A01E,513,1,20,   K097,2,19941128,833,59.6467,-38.9133,2933,249.8,3.286,34.862,2,34.8613,2,-999,1,292.7,2,9.53,2,17.25,2,-999,9,1.1,2,3.913,2,1.9,2,2150.3,2
      06MT30_3,  A01E,513,1,19,   U015,2,19941128,833,59.6467,-38.9133,2933,400.8,3.07,34.8525,2,34.8523,2,-999,1,294.8,2,9.6,2,17.3,2,-999,9,1.11,2,-999,9,-999,9,2151.4,2
      06MT30_3,  A01E,513,1,18,   B003,2,19941128,833,59.6467,-38.9133,2933,549.9,2.983,34.8503,2,34.8498,2,-999,1,297.7,2,9.52,2,17.19,2,-999,9,1.1,2,3.866,2,1.866,2,2148.7,2
      06MT30_3,  A01E,513,1,17,   K124,2,19941128,833,59.6467,-38.9133,2933,699.2,3.015,34.8585,2,34.8581,2,-999,1,299.7,2,9.46,2,17.1,2,-999,9,1.1,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,513,1,16,   K114,2,19941128,833,59.6467,-38.9133,2933,849.8,2.96,34.8523,2,34.8525,2,-999,1,301.4,2,9.45,2,17.05,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,513,1,15,   U010,2,19941128,833,59.6467,-38.9133,2933,1000.2,2.947,34.8515,2,34.8515,2,-999,1,302.9,2,9.4,2,16.96,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,513,1,14,   U002,3,19941128,833,59.6467,-38.9133,2933,1199.9,2.937,34.8505,2,-999,9,-999,1,299.8,3,9.29,2,16.96,2,-999,9,1.09,2,3.933,2,1.897,2,-999,9
      06MT30_3,  A01E,513,1,13,   B013,2,19941128,833,59.6467,-38.9133,2933,1400.7,2.908,34.8454,2,34.8466,2,-999,1,301.2,2,9.4,2,16.89,2,-999,9,1.08,2,3.933,2,1.902,2,-999,9
      06MT30_3,  A01E,513,1,12,   K117,2,19941128,833,59.6467,-38.9133,2933,1600.6,2.904,34.8458,2,34.8451,2,-999,1,299.7,2,9.42,2,16.86,2,-999,9,1.08,2,3.769,2,1.865,2,-999,9
      06MT30_3,  A01E,513,1,11,   B008,2,19941128,833,59.6467,-38.9133,2933,1800,2.937,34.8527,2,34.8526,2,-999,1,297.3,2,9.53,2,16.82,2,-999,9,1.08,2,3.591,2,1.761,2,-999,9
      06MT30_3,  A01E,513,1,10,   K115,2,19941128,833,59.6467,-38.9133,2933,2000.3,3.075,34.8849,2,34.8852,2,-999,1,287.9,2,10.27,2,16.83,2,-999,9,1.08,2,2.783,2,1.311,2,-999,9
      06MT30_3,  A01E,513,1,9,   K036,2,19941128,833,59.6467,-38.9133,2933,2150.5,3.138,34.9126,2,34.9139,2,-999,1,279.8,2,11.2,2,16.72,2,-999,9,1.09,2,2.018,2,0.94,2,-999,9
      06MT30_3,  A01E,513,1,8,   U017,2,19941128,833,59.6467,-38.9133,2933,2301.1,3.09,34.925,2,34.9265,2,-999,1,277,2,11.83,2,16.67,2,-999,9,1.08,2,1.678,2,0.757,2,2142.9,3
      06MT30_3,  A01E,513,1,7,   B004,2,19941128,833,59.6467,-38.9133,2933,2449.8,2.996,34.9325,2,34.9325,2,-999,1,275.8,2,12.54,2,16.63,2,-999,9,1.08,2,1.557,2,0.674,2,-999,9
      06MT30_3,  A01E,513,1,6,   U006,2,19941128,833,59.6467,-38.9133,2933,2602.1,2.807,34.9282,2,34.9277,2,-999,1,276.9,2,13.02,2,16.47,2,-999,9,1.08,2,1.578,2,0.75,2,-999,9
      06MT30_3,  A01E,513,1,5,   U023,2,19941128,833,59.6467,-38.9133,2933,2701.9,2.531,34.9063,2,34.9064,2,-999,1,284.4,2,11.79,2,15.94,2,-999,9,1.04,2,2.175,2,1.019,2,-999,9
      06MT30_3,  A01E,513,1,4,   K056,2,19941128,833,59.6467,-38.9133,2933,2801.8,2.1,34.8833,2,34.8839,2,-999,1,292.9,2,10.49,2,15.3,2,-999,9,1.01,2,2.87,2,1.363,2,-999,9
      06MT30_3,  A01E,513,1,3,   U018,2,19941128,833,59.6467,-38.9133,2933,2852.7,1.685,34.868,2,34.8667,2,-999,1,300.8,2,9.27,2,14.71,2,-999,9,0.96,2,3.406,2,1.633,2,-999,9
      06MT30_3,  A01E,513,1,2,   K052,2,19941128,833,59.6467,-38.9133,2933,2905.4,1.363,34.8629,2,34.8636,2,-999,1,304.2,2,8.64,2,14.44,2,-999,9,0.96,2,3.672,2,1.764,2,-999,9
      06MT30_3,  A01E,513,1,1,   K038,3,19941128,833,59.6467,-38.9133,2933,2937.9,1.133,34.8648,2,34.8645,2,-999,1,306.4,2,8.72,2,14.27,2,-999,9,0.95,2,3.897,2,1.861,2,2146.5,2
      06MT30_3,  A01E,514,2,24,   K012,2,19941128,1850,59.5233,-37.6433,3109,13.1,5.322,34.6326,2,34.6326,2,-999,1,297.9,2,5.23,2,13.06,2,-999,9,0.86,2,4.575,2,2.32,2,2114.7,2
      06MT30_3,  A01E,514,2,23,   K125,2,19941128,1850,59.5233,-37.6433,3109,22.8,5.329,34.6325,2,34.632,2,-999,1,297.9,2,5.25,2,13.13,2,-999,9,0.86,2,-999,9,-999,9,2114.9,2
      06MT30_3,  A01E,514,2,22,   B023,2,19941128,1850,59.5233,-37.6433,3109,100.4,4.131,34.794,2,34.788,2,-999,1,285.7,2,8.43,2,16.87,2,-999,9,1.07,2,-999,9,-999,9,2145.4,2
      06MT30_3,  A01E,514,2,21,   K040,2,19941128,1850,59.5233,-37.6433,3109,150.5,3.631,34.852,2,34.851,2,-999,1,284.9,2,9.57,2,17.76,2,-999,9,1.13,2,4.18,2,1.929,2,2153.5,2
      06MT30_3,  A01E,514,2,20,   K097,2,19941128,1850,59.5233,-37.6433,3109,250.1,3.404,34.8581,2,34.8568,2,-999,1,288.4,2,9.65,2,17.56,2,-999,9,1.11,2,-999,9,-999,9,2155.1,2
      06MT30_3,  A01E,514,2,19,   U015,2,19941128,1850,59.5233,-37.6433,3109,398.8,3.23,34.8629,2,34.8632,2,-999,1,290.8,2,9.75,2,17.44,2,-999,9,1.09,2,3.659,2,1.73,2,2153.2,2
      06MT30_3,  A01E,514,2,18,   B003,2,19941128,1850,59.5233,-37.6433,3109,550.1,3.13,34.8613,2,34.8634,2,-999,1,293.3,2,9.74,2,17.4,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,514,2,17,   K124,2,19941128,1850,59.5233,-37.6433,3109,699.7,3.083,34.8653,2,34.8643,2,-999,1,295.4,2,9.65,2,17.18,2,-999,9,1.08,2,3.717,2,1.807,2,-999,9
      06MT30_3,  A01E,514,2,16,   K114,2,19941128,1850,59.5233,-37.6433,3109,901.4,3.011,34.8584,2,34.8584,2,-999,1,300.1,2,9.52,2,17.14,2,-999,9,1.09,2,-999,9,-999,9,2149.9,2
      06MT30_3,  A01E,514,2,15,   U010,2,19941128,1850,59.5233,-37.6433,3109,1099.1,2.986,34.8565,2,34.8559,2,-999,1,301.7,2,9.48,2,16.93,2,-999,9,1.07,2,3.946,2,1.952,2,-999,9
      06MT30_3,  A01E,514,2,14,   U002,2,19941128,1850,59.5233,-37.6433,3109,1298.8,2.988,34.8571,2,34.8568,2,-999,1,301.4,2,9.42,2,16.79,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,514,2,13,   B013,2,19941128,1850,59.5233,-37.6433,3109,1499.4,2.951,34.8519,2,34.8521,2,-999,1,299.4,2,9.49,2,16.84,2,-999,9,1.08,2,3.851,2,1.862,2,-999,9
      06MT30_3,  A01E,514,2,12,   K117,2,19941128,1850,59.5233,-37.6433,3109,1699.4,2.951,34.8534,2,34.8529,2,-999,1,298.3,2,9.53,2,16.83,2,-999,9,1.07,2,3.645,2,1.745,2,-999,9
      06MT30_3,  A01E,514,2,11,   B008,2,19941128,1850,59.5233,-37.6433,3109,1900.2,3.007,34.8652,2,34.8656,2,-999,1,293.9,2,9.76,2,16.83,2,-999,9,1.07,2,3.393,2,1.615,2,2148.4,2
      06MT30_3,  A01E,514,2,10,   K115,2,19941128,1850,59.5233,-37.6433,3109,2101.6,3.142,34.8999,2,34.9004,2,-999,1,284.6,2,10.69,2,16.87,2,-999,9,1.07,2,2.548,2,1.191,2,-999,9
      06MT30_3,  A01E,514,2,9,   K036,2,19941128,1850,59.5233,-37.6433,3109,2303,3.143,34.9219,2,34.9213,2,-999,1,278.1,2,11.51,2,16.86,2,-999,9,1.07,2,1.912,2,0.843,2,-999,9
      06MT30_3,  A01E,514,2,8,   U017,2,19941128,1850,59.5233,-37.6433,3109,2401.8,3.107,34.9285,2,34.9284,2,-999,1,276.4,2,11.97,2,16.85,2,-999,9,1.07,2,1.686,2,0.738,2,-999,9
      06MT30_3,  A01E,514,2,7,   B004,2,19941128,1850,59.5233,-37.6433,3109,2602.4,3.014,34.9383,2,34.9383,2,-999,1,274.5,2,12.93,2,16.88,2,-999,9,1.09,2,1.453,2,0.641,2,-999,9
      06MT30_3,  A01E,514,2,6,   U006,2,19941128,1850,59.5233,-37.6433,3109,2752.7,2.84,34.9275,2,34.9265,2,-999,1,277.7,2,12.7,2,16.62,2,-999,9,1.09,2,1.714,2,0.751,2,-999,9
      06MT30_3,  A01E,514,2,5,   U023,2,19941128,1850,59.5233,-37.6433,3109,2849.3,2.684,34.9207,2,34.918,3,-999,1,280.5,2,12.53,2,16.39,2,-999,9,1.05,2,1.951,2,0.85,2,-999,9
      06MT30_3,  A01E,514,2,4,   K056,2,19941128,1850,59.5233,-37.6433,3109,2953,2.404,34.8992,2,34.8979,2,-999,1,280.2,2,11.33,2,15.8,2,-999,9,1.03,2,2.439,2,1.167,2,-999,9
      06MT30_3,  A01E,514,2,3,   U018,2,19941128,1850,59.5233,-37.6433,3109,3050.9,1.844,34.8704,2,34.8679,3,-999,1,299.6,2,8.94,2,14.91,2,-999,9,0.97,2,3.445,2,1.667,2,2148.2,2
      06MT30_3,  A01E,514,2,2,   K052,2,19941128,1850,59.5233,-37.6433,3109,3101.8,1.432,34.8624,2,34.8608,2,-999,1,304.8,2,8.83,2,14.54,2,-999,9,0.95,2,3.632,2,1.737,2,-999,9
      06MT30_3,  A01E,514,2,1,   K038,2,19941128,1850,59.5233,-37.6433,3109,3136.6,1.092,34.8633,2,34.8621,2,-999,1,306.9,2,9.29,2,14.35,2,-999,9,0.94,2,3.698,2,1.76,2,2147,2
      06MT30_3,  A01E,515,1,23,   K125,2,19941129,216,59.3917,-36.3667,3103,20,5.431,34.658,2,34.6571,2,-999,1,296.6,2,5.28,2,12.98,2,-999,9,0.87,2,4.833,3,2.524,3,2115.6,2
      06MT30_3,  A01E,515,1,22,   B023,2,19941129,216,59.3917,-36.3667,3103,41.4,5.44,34.6575,2,34.6568,2,-999,1,296.7,2,5.28,2,13.02,2,-999,9,0.88,2,-999,9,-999,9,2114.9,2
      06MT30_3,  A01E,515,1,21,   K040,2,19941129,216,59.3917,-36.3667,3103,98,5.439,34.6582,2,34.6571,2,-999,1,296.4,2,5.28,2,13.11,2,-999,9,0.89,2,4.618,2,2.223,2,2115.8,2
      06MT30_3,  A01E,515,1,20,   K097,3,19941129,216,59.3917,-36.3667,3103,149.7,3.979,34.8398,2,-999,9,-999,1,288.7,2,6.75,2,14.86,2,-999,9,0.98,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,515,1,19,   U015,2,19941129,216,59.3917,-36.3667,3103,247.8,3.831,34.8923,2,34.8909,2,-999,1,273.9,2,10.04,2,18.07,2,-999,9,1.15,2,-999,9,-999,9,2155.4,2
      06MT30_3,  A01E,515,1,18,   B003,2,19941129,216,59.3917,-36.3667,3103,347.8,3.408,34.8616,2,34.8602,2,-999,1,288.5,2,9.69,2,17.68,2,-999,9,1.13,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,515,1,17,   K124,2,19941129,216,59.3917,-36.3667,3103,497.6,3.357,34.8803,2,34.8797,2,-999,1,287.5,2,9.84,2,17.57,2,-999,9,1.11,2,3.35,2,1.57,2,-999,9
      06MT30_3,  A01E,515,1,16,   K114,2,19941129,216,59.3917,-36.3667,3103,698,3.26,34.8839,2,34.8822,2,-999,1,290.4,2,9.83,2,17.35,2,-999,9,1.1,2,-999,9,-999,9,2149.9,2
      06MT30_3,  A01E,515,1,15,   U010,2,19941129,216,59.3917,-36.3667,3103,896.9,3.16,34.8765,2,34.8763,2,-999,1,293.9,2,9.73,2,17.25,2,-999,9,1.1,2,3.613,2,1.7,2,-999,9
      06MT30_3,  A01E,515,1,14,   U002,2,19941129,216,59.3917,-36.3667,3103,1098.4,3.017,34.8587,2,34.8584,2,-999,1,300,2,9.49,2,17.19,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,515,1,13,   B013,3,19941129,216,59.3917,-36.3667,3103,1298.7,2.977,34.853,2,34.8535,2,-999,1,302.6,2,9.36,2,17.18,2,-999,9,1.09,2,4.063,2,2.003,2,-999,9
      06MT30_3,  A01E,515,1,12,   K117,2,19941129,216,59.3917,-36.3667,3103,1497.4,2.973,34.8526,2,34.8533,2,-999,1,300.9,2,9.44,2,17.13,2,-999,9,1.08,2,3.922,2,1.905,2,2147.1,2
      06MT30_3,  A01E,515,1,11,   B008,2,19941129,216,59.3917,-36.3667,3103,1648.3,2.977,34.855,2,34.8548,2,-999,1,298.2,2,9.55,2,17.21,2,-999,9,1.09,2,3.787,2,1.809,2,-999,9
      06MT30_3,  A01E,515,1,10,   K115,2,19941129,216,59.3917,-36.3667,3103,1798,3.025,34.8666,2,34.867,2,-999,1,293.9,2,9.78,2,17.13,2,-999,9,1.08,2,3.429,2,1.649,2,-999,9
      06MT30_3,  A01E,515,1,9,   K036,2,19941129,216,59.3917,-36.3667,3103,2096.9,3.14,34.9057,2,34.9056,2,-999,1,282.3,2,10.97,2,17.06,2,-999,9,1.08,2,2.441,2,1.123,2,-999,9
      06MT30_3,  A01E,515,1,8,   U017,2,19941129,216,59.3917,-36.3667,3103,2251.8,3.14,34.9194,2,34.9192,2,-999,1,278.5,2,11.48,2,17.01,2,-999,9,1.09,2,2.084,2,0.913,2,-999,9
      06MT30_3,  A01E,515,1,7,   B004,2,19941129,216,59.3917,-36.3667,3103,2399.9,3.079,34.9272,2,34.9273,2,-999,1,276.9,2,12.03,2,16.93,2,-999,9,1.08,2,1.747,2,0.787,2,-999,9
      06MT30_3,  A01E,515,1,6,   U006,2,19941129,216,59.3917,-36.3667,3103,2553.3,3.003,34.9307,2,34.9302,2,-999,1,276,2,12.51,2,16.72,2,-999,9,1.08,2,1.692,2,0.747,2,2153.1,2
      06MT30_3,  A01E,515,1,5,   U023,2,19941129,216,59.3917,-36.3667,3103,2703.4,2.891,34.9282,2,34.9266,2,-999,1,277.2,2,12.62,2,16.71,2,-999,9,1.08,2,1.708,2,0.755,2,-999,9
      06MT30_3,  A01E,515,1,4,   K056,2,19941129,216,59.3917,-36.3667,3103,2849.9,2.726,34.92,2,34.9193,2,-999,1,279.8,2,12.39,2,16.43,2,-999,9,1.06,2,1.942,2,0.871,2,-999,9
      06MT30_3,  A01E,515,1,3,   U018,2,19941129,216,59.3917,-36.3667,3103,2995.5,2.586,34.9127,2,34.9117,2,-999,1,282.3,2,12.08,2,16.26,2,-999,9,1.04,2,2.094,2,0.966,2,-999,9
      06MT30_3,  A01E,515,1,2,   K052,3,19941129,216,59.3917,-36.3667,3103,3052.7,2.468,34.9059,2,34.9041,2,-999,1,285.4,2,11.73,2,16.09,2,-999,9,1.03,2,2.266,2,1.065,2,-999,9
      06MT30_3,  A01E,515,1,1,   B025,2,19941129,216,59.3917,-36.3667,3103,3123.4,2.165,34.8863,2,34.8864,2,-999,1,291.9,2,10.63,2,15.58,2,-999,9,1.01,2,2.798,2,1.278,2,2149.2,2
      06MT30_3,  A01E,516,1,22,   B023,2,19941129,908,59.2567,-35.0817,3032,17.8,5.586,34.6766,2,34.6761,2,-999,1,294.8,2,5.49,2,13.1,2,-999,9,0.87,2,4.556,2,2.319,2,2115.5,2
      06MT30_3,  A01E,516,1,21,   K040,2,19941129,908,59.2567,-35.0817,3032,49.1,5.589,34.6767,2,34.676,2,-999,1,294.7,2,5.49,2,13.1,2,-999,9,0.88,2,-999,9,-999,9,2116.4,2
      06MT30_3,  A01E,516,1,20,   K097,2,19941129,908,59.2567,-35.0817,3032,101.5,5.59,34.6794,2,34.6777,2,-999,1,294.4,2,5.56,2,13.1,2,-999,9,0.87,2,-999,9,-999,9,2116.9,2
      06MT30_3,  A01E,516,1,18,   B003,2,19941129,908,59.2567,-35.0817,3032,246.1,3.88,34.8632,2,34.8615,2,-999,1,277.3,2,9.86,2,17.89,2,-999,9,1.14,2,3.769,2,1.818,2,2153.1,2
      06MT30_3,  A01E,516,1,17,   K124,2,19941129,908,59.2567,-35.0817,3032,399.7,3.615,34.88,2,34.8788,2,-999,1,281.6,2,10,2,17.72,2,-999,9,1.12,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,516,1,16,   K114,2,19941129,908,59.2567,-35.0817,3032,548.3,3.39,34.8763,2,34.8752,2,-999,1,287.5,2,9.88,2,17.52,2,-999,9,1.1,2,3.527,2,1.672,2,-999,9
      06MT30_3,  A01E,516,1,15,   U010,2,19941129,908,59.2567,-35.0817,3032,698.8,3.202,34.8667,2,34.8661,2,-999,1,291.5,2,9.87,2,17.38,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,516,1,14,   U002,2,19941129,908,59.2567,-35.0817,3032,849.5,3.078,34.8603,2,34.8599,2,-999,1,295.9,2,9.73,2,17.17,2,-999,9,1.09,2,3.83,2,1.873,2,-999,9
      06MT30_3,  A01E,516,1,13,   B009,2,19941129,908,59.2567,-35.0817,3032,999.9,3.016,34.8554,2,34.8555,2,-999,1,298.5,2,9.66,2,17.01,2,-999,9,1.09,2,-999,9,-999,9,2147.7,2
      06MT30_3,  A01E,516,1,12,   K117,2,19941129,908,59.2567,-35.0817,3032,1200.2,2.977,34.8523,2,34.8528,2,-999,1,301.6,2,9.51,2,16.92,2,-999,9,1.07,2,4.1,2,2.025,2,-999,9
      06MT30_3,  A01E,516,1,11,   B008,2,19941129,908,59.2567,-35.0817,3032,1398.6,2.998,34.8554,2,34.8559,2,-999,1,302.2,2,9.48,2,16.9,2,-999,9,1.07,2,4.003,2,2.013,2,-999,9
      06MT30_3,  A01E,516,1,10,   K115,2,19941129,908,59.2567,-35.0817,3032,1801.4,2.945,34.8477,2,34.8479,2,-999,1,299.6,2,9.54,2,16.77,2,-999,9,1.07,2,3.816,2,1.845,2,-999,9
      06MT30_3,  A01E,516,1,9,   K036,2,19941129,908,59.2567,-35.0817,3032,2000.6,2.945,34.8494,2,34.8482,2,-999,1,298,2,9.6,2,16.74,2,-999,9,1.07,2,3.719,2,1.792,2,-999,9
      06MT30_3,  A01E,516,1,8,   U017,2,19941129,908,59.2567,-35.0817,3032,2153.2,3.081,34.8796,2,34.8792,2,-999,1,288.7,2,10.26,2,16.75,2,-999,9,1.07,2,2.969,2,1.429,2,-999,9
      06MT30_3,  A01E,516,1,7,   B004,2,19941129,908,59.2567,-35.0817,3032,2299.9,3.146,34.9039,2,34.9045,2,-999,1,282,2,11.01,2,16.72,2,-999,9,1.08,2,2.346,2,1.118,2,2150.7,2
      06MT30_3,  A01E,516,1,6,   U006,2,19941129,908,59.2567,-35.0817,3032,2449.2,3.152,34.9202,2,34.9219,2,-999,1,277.5,2,11.71,2,16.72,2,-999,9,1.08,2,1.93,2,0.882,2,-999,9
      06MT30_3,  A01E,516,1,5,   U023,2,19941129,908,59.2567,-35.0817,3032,2600.4,3.099,34.9267,2,34.9284,2,-999,1,276.1,2,12.31,2,16.68,2,-999,9,1.08,2,1.767,2,0.805,2,-999,9
      06MT30_3,  A01E,516,1,4,   K056,2,19941129,908,59.2567,-35.0817,3032,2700.3,3.062,34.9292,2,34.9299,2,-999,1,276.1,2,12.55,2,16.66,2,-999,9,1.07,2,1.721,2,0.75,2,-999,9
      06MT30_3,  A01E,516,1,3,   U018,2,19941129,908,59.2567,-35.0817,3032,2902.6,2.902,34.927,2,34.9271,2,-999,1,276.7,2,12.64,2,16.45,2,-999,9,1.06,2,1.77,2,0.779,2,-999,9
      06MT30_3,  A01E,516,1,2,   U022,2,19941129,908,59.2567,-35.0817,3032,3008.9,2.743,34.9198,2,34.9212,2,-999,1,279.4,2,12.54,2,16.3,2,-999,9,1.04,2,1.981,2,0.897,2,-999,9
      06MT30_3,  A01E,516,1,1,   B025,2,19941129,908,59.2567,-35.0817,3032,3040.3,2.697,34.9166,2,34.9179,2,-999,1,280.5,2,12.42,2,16.17,2,-999,9,1.04,2,2.034,2,0.914,2,2151.5,2
      06MT30_3,  A01E,517,1,21,   K040,2,19941129,1546,59.1317,-33.7883,2305,19.1,6.217,34.7721,2,34.7734,2,-999,1,288.9,2,5.82,2,13.36,2,-999,9,0.88,2,4.435,2,2.179,2,2118.6,2
      06MT30_3,  A01E,517,1,20,   K097,2,19941129,1546,59.1317,-33.7883,2305,48.2,6.427,34.8111,2,34.8107,2,-999,1,287.7,2,5.9,2,13.55,2,-999,9,0.87,2,4.214,2,2.147,2,2118.3,2
      06MT30_3,  A01E,517,1,19,   U015,2,19941129,1546,59.1317,-33.7883,2305,398.1,4.756,34.9171,2,34.9149,2,-999,1,262.5,2,9.7,2,17.76,2,-999,9,1.12,2,3.399,2,1.631,2,2151.6,2
      06MT30_3,  A01E,517,1,18,   B003,2,19941129,1546,59.1317,-33.7883,2305,897.3,3.394,34.8867,2,34.8865,2,-999,1,286.2,2,9.89,2,17.24,2,-999,9,1.07,2,-999,9,-999,9,2149.5,2
      06MT30_3,  A01E,517,1,2,   U022,2,19941129,1546,59.1317,-33.7883,2305,1399.2,3.054,34.8626,2,34.8627,2,-999,1,298.9,2,9.57,2,16.86,2,-999,9,1.07,2,3.873,2,1.87,2,-999,9
      06MT30_3,  A01E,517,1,5,   U023,2,19941129,1546,59.1317,-33.7883,2305,1399.4,3.056,34.863,2,34.8626,2,-999,1,298,2,9.51,2,16.75,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,7,   B004,2,19941129,1546,59.1317,-33.7883,2305,1399.8,3.058,34.8627,2,34.8642,2,-999,1,298.3,2,9.52,2,16.73,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,4,   K056,2,19941129,1546,59.1317,-33.7883,2305,1399.8,3.057,34.8628,2,34.863,2,-999,1,298.7,2,9.47,2,16.75,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,6,   U006,2,19941129,1546,59.1317,-33.7883,2305,1400,3.058,34.8625,2,34.8618,2,-999,1,298.5,2,9.54,2,16.77,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,17,   K124,2,19941129,1546,59.1317,-33.7883,2305,1400,3.034,34.8602,2,34.8596,2,-999,1,299.7,2,9.48,2,16.86,2,-999,9,1.05,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,16,   K114,2,19941129,1546,59.1317,-33.7883,2305,1400.6,3.033,34.8602,2,34.8597,2,-999,1,299.4,2,9.49,2,16.86,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,3,   U018,2,19941129,1546,59.1317,-33.7883,2305,1401.2,3.054,34.8629,2,34.8629,2,-999,1,298.2,2,9.49,2,16.73,2,-999,9,1.08,2,3.757,2,1.863,2,-999,9
      06MT30_3,  A01E,517,1,9,   K036,2,19941129,1546,59.1317,-33.7883,2305,1401.3,3.051,34.8623,2,34.8628,2,-999,1,298.4,2,9.51,2,16.77,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,10,   K115,2,19941129,1546,59.1317,-33.7883,2305,1401.4,3.041,34.8607,2,34.8621,2,-999,1,298.9,2,9.52,2,16.9,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,8,   U017,2,19941129,1546,59.1317,-33.7883,2305,1401.6,3.058,34.863,2,34.8628,2,-999,1,298,2,9.54,2,16.73,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,11,   B008,2,19941129,1546,59.1317,-33.7883,2305,1402.1,3.039,34.8608,2,34.8601,2,-999,1,299.4,2,9.5,2,16.8,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,14,   U002,2,19941129,1546,59.1317,-33.7883,2305,1402.3,3.039,34.8609,2,34.8612,2,-999,1,299,2,9.53,2,16.89,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,13,   B009,2,19941129,1546,59.1317,-33.7883,2305,1402.5,3.038,34.8606,2,34.8601,2,-999,1,299.1,2,9.53,2,16.84,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,15,   U010,2,19941129,1546,59.1317,-33.7883,2305,1402.5,3.033,34.8599,2,34.8594,2,-999,1,299.5,2,9.52,2,16.88,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01E,517,1,12,   K117,2,19941129,1546,59.1317,-33.7883,2305,1402.7,3.042,34.8607,2,34.8618,2,-999,1,298.8,2,9.53,2,16.86,2,-999,9,1.07,2,-999,9,-999,9,-999,9
