BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20140806SIOCCHRJL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
35MF19960220,       I06S,78,2,19,2,19960316,0,-63.0057,30.0093,5151,74.5,-1.5161,34.0772,2,-999,9,336.2,2,59.13,2,28.6,2,-999,9,1.97,2,6.389,2,2.966,2,2180.2,2,2310.2,2
35MF19960220,       I06S,78,2,18,2,19960316,0,-63.0057,30.0093,5151,94.2,-1.4846,34.1526,2,-999,9,320.8,2,62.74,2,29.5,2,-999,9,2.03,2,5.951,2,2.783,2,2194.3,2,2315.8,2
35MF19960220,       I06S,78,2,17,2,19960316,0,-63.0057,30.0093,5151,121.9,-0.5024,34.317,2,-999,9,273.6,2,73.6,2,32.4,2,-999,9,2.21,2,4.312,2,2.006,2,2223.1,2,2325.5,2
35MF19960220,       I06S,78,2,16,2,19960316,0,-63.0057,30.0093,5151,144.6,0.6888,34.4866,2,-999,9,216.7,2,89.28,2,34.63,2,-999,9,2.38,2,2.306,2,1.021,2,2245.9,2,2334.5,2
35MF19960220,       I06S,78,2,15,2,19960316,0,-63.0057,30.0093,5151,169.4,1.135,34.5652,2,-999,9,198.2,2,92.89,2,34.86,2,-999,9,2.4,2,1.488,2,0.653,2,2249.6,2,2340.1,2
35MF19960220,       I06S,78,2,14,2,19960316,0,-63.0057,30.0093,5151,195.1,1.3044,34.596,2,-999,9,192.8,2,92.89,2,34.41,2,-999,9,2.38,2,1.223,2,0.541,2,2256.4,2,2342.8,2
35MF19960220,       I06S,78,2,12,2,19960316,0,-63.0057,30.0093,5151,295.1,1.49,34.6821,2,-999,9,188.6,2,104.86,2,34.17,2,-999,9,2.38,2,0.596,2,0.252,2,2256.1,2,2349.8,2
35MF19960220,       I06S,78,2,11,2,19960316,0,-63.0057,30.0093,5151,344.6,1.4689,34.6976,2,-999,9,190.5,2,107.27,2,33.95,2,-999,9,2.34,2,0.506,2,0.21,2,2243.7,3,2348.5,2
35MF19960220,       I06S,78,2,10,2,19960316,0,-63.0057,30.0093,5151,395.2,1.3844,34.7021,2,-999,9,192.4,2,109.68,2,33.73,2,-999,9,2.29,2,0.475,2,0.191,2,-999,9,2379.7,4
35MF19960220,       I06S,78,2,9,2,19960316,0,-63.0057,30.0093,5151,496.5,1.3166,34.7153,2,-999,9,195.5,2,112.08,2,33.28,2,-999,9,2.29,2,0.367,2,0.151,2,2253,2,2351.2,2
35MF19960220,       I06S,78,2,8,2,19960316,0,-63.0057,30.0093,5151,596.9,1.1803,34.7162,2,-999,9,198,2,115.7,2,33.28,2,-999,9,2.31,2,0.338,2,0.13,2,2260.2,2,2368.3,4
35MF19960220,       I06S,78,2,7,2,19960316,0,-63.0057,30.0093,5151,697.4,1.0526,34.7139,2,-999,9,200,2,120.52,2,33.28,2,-999,9,2.29,2,0.312,2,0.131,2,2254.2,2,2355.8,2
35MF19960220,       I06S,78,2,6,2,19960316,0,-63.0057,30.0093,5151,799.9,0.9405,34.7109,2,-999,9,202.1,2,124.13,2,33.28,2,-999,9,2.31,2,0.288,2,0.108,2,2246.4,4,2358.9,2
35MF19960220,       I06S,78,2,5,2,19960316,0,-63.0057,30.0093,5151,899.6,0.8266,34.706,2,-999,9,203.4,2,127.75,2,33.5,2,-999,9,2.31,2,0.279,2,0.105,2,2252.9,2,2357.6,2
35MF19960220,       I06S,78,2,4,2,19960316,0,-63.0057,30.0093,5151,1001.4,0.7195,34.7019,2,-999,9,204.4,2,133.77,2,33.73,2,-999,9,2.34,2,0.26,2,0.101,2,2259.3,2,2365.2,2
35MF19960220,       I06S,78,2,3,2,19960316,0,-63.0057,30.0093,5151,1101.2,0.6353,34.6988,2,-999,9,204.8,2,136.18,2,33.95,2,-999,9,2.36,2,0.244,2,0.096,2,2258.2,2,2357.8,2
35MF19960220,       I06S,78,2,2,2,19960316,0,-63.0057,30.0093,5151,1204.1,0.5601,34.6952,2,-999,9,205.7,2,138.59,2,34.17,2,-999,9,2.36,2,0.233,2,0.087,2,2261.1,2,2357.9,2
35MF19960220,       I06S,78,2,1,2,19960316,0,-63.0057,30.0093,5151,1356,0.4703,34.6917,2,-999,9,206.6,2,141,2,34.4,2,-999,9,2.38,2,0.21,2,0.082,2,2262.9,2,2358.3,2
35MF19960220,       I06S,80,1,22,2,19960317,0,-64.3372,30.0135,5041,1510.2,0.2705,34.6811,2,-999,9,211.5,2,141.45,2,35.66,2,-999,9,2.38,2,0.217,2,0.092,2,2264.2,2,2360.9,2
35MF19960220,       I06S,80,1,21,2,19960317,0,-64.3372,30.0135,5041,1662.3,0.2097,34.6788,2,-999,9,213.6,2,142.54,2,35.66,2,-999,9,2.39,2,0.231,2,0.089,2,2264.1,2,2359.5,2
35MF19960220,       I06S,80,1,20,2,19960317,0,-64.3372,30.0135,5041,1815.5,0.1497,34.6758,2,-999,9,215.9,2,142.54,2,35.66,2,-999,9,2.38,2,0.211,2,0.083,2,2260.9,2,2356.6,2
35MF19960220,       I06S,80,1,19,2,19960317,0,-64.3372,30.0135,5041,2017.9,0.0722,34.6727,2,-999,9,219.3,2,143.64,2,35.54,2,-999,9,2.38,2,0.235,2,0.099,2,2261.3,2,2358.2,2
35MF19960220,       I06S,80,1,18,2,19960317,0,-64.3372,30.0135,5041,2225.3,0.0047,34.6701,2,-999,9,222.1,2,143.64,2,35.66,2,-999,9,2.38,2,0.242,2,0.097,2,2259.8,2,2358.8,2
35MF19960220,       I06S,80,1,17,2,19960317,0,-64.3372,30.0135,5041,2426.7,-0.0502,34.6674,2,-999,9,225.1,2,142.54,2,35.43,2,-999,9,2.37,2,0.217,2,0.088,2,2257.2,2,2357.1,2
35MF19960220,       I06S,80,1,16,2,19960317,0,-64.3372,30.0135,5041,2630.1,-0.1137,34.6642,2,-999,9,229.2,2,141.99,2,35.21,2,-999,9,2.37,2,0.293,2,0.122,2,2258.1,2,2358.5,2
35MF19960220,       I06S,80,1,15,2,19960317,0,-64.3372,30.0135,5041,2833.5,-0.1521,34.6635,2,-999,9,231.3,2,142.54,2,35.1,2,-999,9,2.36,2,0.353,2,0.158,2,2255.6,2,2357.7,2
35MF19960220,       I06S,80,1,14,2,19960317,0,-64.3372,30.0135,5041,3041.9,-0.1896,34.6619,2,-999,9,234.2,2,138.15,2,34.76,2,-999,9,2.34,2,0.46,2,0.205,2,2255.8,2,2357,2
35MF19960220,       I06S,80,1,13,2,19960317,0,-64.3372,30.0135,5041,3042.9,-0.1896,34.6609,2,-999,9,234.3,2,138.15,2,34.76,2,-999,9,2.34,2,0.445,2,0.187,2,2254.3,2,2356.2,2
35MF19960220,       I06S,80,1,12,2,19960317,0,-64.3372,30.0135,5041,3246.2,-0.2145,34.6599,2,-999,9,236,2,138.15,2,33.99,2,-999,9,2.33,2,0.455,2,0.199,2,2256.7,2,2358.5,2
35MF19960220,       I06S,80,1,11,2,19960317,0,-64.3372,30.0135,5041,3453.5,-0.2294,34.6593,2,-999,9,237,2,136.17,2,33.99,2,-999,9,2.33,2,0.419,2,0.186,2,2255.1,2,2356.9,2
35MF19960220,       I06S,80,1,10,2,19960317,0,-64.3372,30.0135,5041,3656.7,-0.2501,34.6582,2,-999,9,239.1,2,137.81,2,34.21,2,-999,9,2.33,2,0.553,2,0.245,2,-999,9,-999,4
35MF19960220,       I06S,80,1,9,2,19960317,0,-64.3372,30.0135,5041,3864.8,-0.2621,34.6574,2,-999,9,240.3,2,135.62,2,33.77,2,-999,9,2.31,2,0.557,2,0.244,2,2252.4,2,2357.9,2
35MF19960220,       I06S,80,1,8,2,19960317,0,-64.3372,30.0135,5041,4066.8,-0.2729,34.6562,2,-999,9,241.8,2,136.72,2,33.77,2,-999,9,2.31,2,0.544,2,0.257,2,2253.1,2,2358,2
35MF19960220,       I06S,80,1,7,2,19960317,0,-64.3372,30.0135,5041,4276.7,-0.2853,34.6552,2,-999,9,242.8,2,139.45,2,33.77,2,-999,9,2.31,2,0.521,2,0.237,2,2253.7,2,2358.4,2
35MF19960220,       I06S,80,1,6,2,19960317,0,-64.3372,30.0135,5041,4482.6,-0.2916,34.6548,2,-999,9,243.6,2,142.18,2,33.99,2,-999,9,2.31,2,0.474,2,0.205,2,2254.2,2,2358.1,2
35MF19960220,       I06S,80,1,5,2,19960317,0,-64.3372,30.0135,5041,4684.3,-0.2984,34.6552,2,-999,9,244.7,2,143.28,2,33.99,2,-999,9,2.31,2,0.476,2,0.208,2,2252,2,2358.5,2
35MF19960220,       I06S,80,1,4,2,19960317,0,-64.3372,30.0135,5041,4835,-0.2994,34.6544,2,-999,9,244.9,2,144.37,2,33.99,2,-999,9,2.31,2,0.445,2,0.194,2,2252.8,2,2358.6,2
35MF19960220,       I06S,80,1,3,2,19960317,0,-64.3372,30.0135,5041,4932.8,-0.3024,34.655,2,-999,9,244.8,2,145.47,2,33.55,2,-999,9,2.31,2,0.346,2,0.155,2,2251.1,2,2356.1,2
35MF19960220,       I06S,80,1,2,2,19960317,0,-64.3372,30.0135,5041,5037.6,-0.3074,34.6542,2,-999,9,244.8,2,145.47,2,33.55,2,-999,9,2.32,2,0.267,2,0.114,2,2252.2,2,2357,2
35MF19960220,       I06S,80,1,1,3,19960317,0,-64.3372,30.0135,5041,5101.4,-0.3112,34.6589,2,-999,9,244.2,2,146.56,2,33.55,2,-999,9,2.31,2,0.258,6,0.112,6,2252,2,2358,2
35MF19960220,       I06S,80,2,24,2,19960317,0,-64.3372,30.0135,5041,8.6,0.119,33.832,2,-999,9,341.9,2,50.14,2,26.62,2,-999,9,1.72,2,6.501,2,3.041,2,2150.6,2,2297.6,2
35MF19960220,       I06S,80,2,23,2,19960317,0,-64.3372,30.0135,5041,17.5,0.1228,33.8326,2,-999,9,341.6,2,50.14,2,26.62,2,-999,9,1.7,2,6.516,2,3.066,2,2152.7,2,2297.3,2
35MF19960220,       I06S,80,2,22,2,19960317,0,-64.3372,30.0135,5041,35.3,0.1066,33.8367,2,-999,9,341.1,2,50.13,2,26.62,2,-999,9,1.7,2,6.545,2,3.091,2,2155.4,2,2305.8,2
35MF19960220,       I06S,80,2,21,2,19960317,0,-64.3372,30.0135,5041,55,-1.4889,34.098,2,-999,9,332.7,2,60.61,2,29.32,2,-999,9,1.97,2,6.342,2,2.972,2,2186.9,2,2311.2,2
35MF19960220,       I06S,80,2,20,2,19960317,0,-64.3372,30.0135,5041,73.8,-1.4116,34.2066,2,-999,9,316.6,2,64.1,2,30.45,2,-999,9,2.02,2,5.861,2,2.748,2,2200.5,2,2320.1,2
35MF19960220,       I06S,80,2,19,2,19960317,0,-64.3372,30.0135,5041,94.5,-0.9072,34.2953,2,-999,9,287.4,2,74.01,2,32.7,2,-999,9,2.17,2,4.837,2,2.262,2,2211.7,2,2326.3,2
35MF19960220,       I06S,80,2,18,2,19960317,0,-64.3372,30.0135,5041,120.2,0.0315,34.4446,2,-999,9,238.9,2,86.82,2,34.96,2,-999,9,2.3,2,3.144,2,1.453,2,2242.8,2,2340,2
35MF19960220,       I06S,80,2,17,2,19960317,0,-64.3372,30.0135,5041,144.9,0.826,34.5622,2,-999,9,202.9,2,95.56,2,35.63,2,-999,9,2.36,2,1.726,2,0.789,2,-999,9,-999,2
35MF19960220,       I06S,80,2,16,2,19960317,0,-64.3372,30.0135,5041,169.7,1.1639,34.6146,2,-999,9,193.9,2,100.22,2,35.63,2,-999,9,2.36,2,1.218,2,0.549,2,2260,2,2352.1,2
35MF19960220,       I06S,80,2,15,2,19960317,0,-64.3372,30.0135,5041,194.4,1.2738,34.6458,2,-999,9,191.3,2,102.54,2,35.41,2,-999,9,2.31,2,0.935,2,0.415,2,2259.7,2,2355.1,2
35MF19960220,       I06S,80,2,14,2,19960317,0,-64.3372,30.0135,5041,244.9,1.244,34.6676,2,-999,9,192.9,2,102.54,2,34.5,2,-999,9,2.26,2,0.789,2,0.348,2,2258.9,2,2358.3,2
35MF19960220,       I06S,80,2,13,2,19960317,0,-64.3372,30.0135,5041,245.9,1.2361,34.6684,2,-999,9,193.8,2,104.87,2,34.5,2,-999,9,2.25,2,0.796,2,0.351,2,2257.5,2,2350.8,2
35MF19960220,       I06S,80,2,12,2,19960317,0,-64.3372,30.0135,5041,297.4,1.1851,34.6892,2,-999,9,195.2,2,107.81,2,34.57,2,-999,9,2.29,2,0.593,2,0.259,2,2253.6,2,2352,2
35MF19960220,       I06S,80,2,11,2,19960317,0,-64.3372,30.0135,5041,345.9,1.2692,34.7074,2,-999,9,195.3,2,109.48,2,34.34,2,-999,9,2.28,2,0.444,2,0.184,2,2256.6,2,2353.2,2
35MF19960220,       I06S,80,2,10,2,19960317,0,-64.3372,30.0135,5041,395.5,1.0729,34.7007,2,-999,9,196.8,2,112.25,2,34.34,2,-999,9,2.29,2,0.482,2,0.204,2,2259,2,2353,2
35MF19960220,       I06S,80,2,9,2,19960317,0,-64.3372,30.0135,5041,496.8,1.036,34.7121,2,-999,9,199.6,2,116.7,2,34.12,2,-999,9,2.26,2,0.358,2,0.154,2,2257.6,2,2355.8,2
35MF19960220,       I06S,80,2,8,2,19960317,0,-64.3372,30.0135,5041,596.2,0.9276,34.7088,2,-999,9,202.1,2,118.92,2,34.12,2,-999,9,2.27,2,0.319,2,0.13,2,2259.6,2,2357.9,2
35MF19960220,       I06S,80,2,7,2,19960317,0,-64.3372,30.0135,5041,698.7,0.8085,34.7049,2,-999,9,203.4,2,123.36,2,34.12,2,-999,9,2.26,2,0.293,2,0.122,2,2259.3,2,2358.1,2
35MF19960220,       I06S,80,2,6,2,19960317,0,-64.3372,30.0135,5041,799.3,0.7232,34.7039,2,-999,9,204.9,2,127.81,2,34.34,2,-999,9,2.27,2,0.348,2,0.145,2,2261.3,2,2358.5,2
35MF19960220,       I06S,80,2,5,2,19960317,0,-64.3372,30.0135,5041,899.9,0.6307,34.699,2,-999,9,205.6,2,130.03,2,34.57,2,-999,9,2.29,2,0.296,2,0.114,2,2261.7,2,2359.3,2
35MF19960220,       I06S,80,2,4,2,19960317,0,-64.3372,30.0135,5041,1000.7,0.5484,34.6941,2,-999,9,207.7,2,131.14,2,34.57,2,-999,9,2.29,2,0.304,2,0.131,2,2261.1,2,2358.7,2
35MF19960220,       I06S,80,2,3,2,19960317,0,-64.3372,30.0135,5041,1102.5,0.4932,34.6917,2,-999,9,206.7,2,133.37,2,34.79,2,-999,9,2.3,2,0.229,2,0.099,2,2263,2,2359.7,2
35MF19960220,       I06S,80,2,2,2,19960317,0,-64.3372,30.0135,5041,1202.4,0.4425,34.6894,2,-999,9,207.3,2,135.59,2,35.01,2,-999,9,2.32,2,0.223,2,0.085,2,2262.7,2,2360.1,2
35MF19960220,       I06S,80,2,1,2,19960317,0,-64.3372,30.0135,5041,1356.3,0.3566,34.686,2,-999,9,207,2,135.59,2,35.01,2,-999,9,2.34,2,0.204,2,0.073,2,2264.7,2,2360.7,2
35MF19960220,       I06S,82,1,20,2,19960318,0,-65.6777,30.0135,4686,1508.5,0.4239,-999,1,-999,9,208.1,2,150.08,2,33.82,2,-999,9,2.3,2,0.2,2,0.088,2,2262.2,2,2359.9,2
35MF19960220,       I06S,82,1,19,2,19960318,0,-65.6777,30.0135,4686,1660.6,0.343,34.6854,2,-999,9,210.1,2,151.32,2,33.93,2,-999,9,2.32,2,0.223,2,0.101,2,2258.7,2,2359.2,2
35MF19960220,       I06S,82,1,18,2,19960318,0,-65.6777,30.0135,4686,1815.8,0.2667,34.6815,2,-999,9,212.1,2,152.56,2,33.6,2,-999,9,2.3,2,0.22,2,0.105,2,2255.7,3,2359.1,2
35MF19960220,       I06S,82,1,17,2,19960318,0,-65.6777,30.0135,4686,2020.2,0.1846,34.6764,2,-999,9,215.6,2,155.04,2,33.82,2,-999,9,2.32,2,0.235,2,0.109,2,2261.8,2,2358,2
35MF19960220,       I06S,82,1,16,2,19960318,0,-65.6777,30.0135,4686,2223.6,0.0835,34.6701,2,-999,9,221.8,2,151.94,2,33.49,2,-999,9,2.3,2,0.461,2,0.194,2,2255.7,2,2356.6,2
35MF19960220,       I06S,82,1,15,2,19960318,0,-65.6777,30.0135,4686,2428,0.0061,34.6668,2,-999,9,225.6,2,151.94,2,33.49,2,-999,9,2.28,2,0.547,2,0.24,2,2257,2,2356.7,2
35MF19960220,       I06S,82,1,14,2,19960318,0,-65.6777,30.0135,4686,2634.4,-0.0497,34.6652,2,-999,9,227.9,2,151.32,2,33.38,2,-999,9,2.28,2,0.525,2,0.235,2,2254.8,2,2355.9,2
35MF19960220,       I06S,82,1,13,2,19960318,0,-65.6777,30.0135,4686,2836.8,-0.0941,34.6646,2,-999,9,229.5,2,152.56,2,33.38,2,-999,9,2.28,2,0.405,2,0.187,2,2255.4,2,2354.7,2
35MF19960220,       I06S,82,1,12,2,19960318,0,-65.6777,30.0135,4686,3041.2,-0.1447,34.6619,2,-999,9,233.2,2,150.08,2,33.84,2,-999,9,2.25,2,-999,9,-999,9,2253.3,2,2356.6,2
35MF19960220,       I06S,82,1,11,2,19960318,0,-65.6777,30.0135,4686,3042.2,-0.1449,34.6619,2,-999,9,233.1,2,148.87,2,33.84,2,-999,9,2.27,2,0.612,2,0.278,2,2252.8,2,2356.5,2
35MF19960220,       I06S,82,1,10,2,19960318,0,-65.6777,30.0135,4686,3248.5,-0.1835,34.6603,2,-999,9,236.3,2,148.87,2,33.62,2,-999,9,2.23,2,0.828,2,0.368,2,2253.7,2,2354.4,2
35MF19960220,       I06S,82,1,9,2,19960318,0,-65.6777,30.0135,4686,3453.8,-0.207,34.6593,2,-999,9,238,2,147.64,2,33.73,2,-999,9,2.23,2,0.899,2,0.407,2,2253,2,2355.1,2
35MF19960220,       I06S,82,1,8,2,19960318,0,-65.6777,30.0135,4686,3660,-0.2119,34.6588,2,-999,9,239.6,2,143.95,2,33.51,2,-999,9,2.23,2,1.038,2,0.469,2,2252,2,2355.1,2
35MF19960220,       I06S,82,1,7,2,19960318,0,-65.6777,30.0135,4686,3865.1,-0.2181,34.6582,2,-999,9,239.9,2,146.41,2,33.4,2,-999,9,2.23,2,0.886,2,0.397,2,2252.1,2,2355.1,2
35MF19960220,       I06S,82,1,6,2,19960318,0,-65.6777,30.0135,4686,4069.1,-0.2384,34.6562,2,-999,9,242.1,2,145.18,2,33.18,2,-999,9,2.23,2,1.053,2,0.475,2,-999,9,2356.5,2
35MF19960220,       I06S,82,1,5,2,19960318,0,-65.6777,30.0135,4686,4277,-0.2523,34.6554,2,-999,9,243.3,2,146.41,2,33.18,2,-999,9,2.23,2,0.974,2,0.426,2,2249.8,2,2354.9,2
35MF19960220,       I06S,82,1,4,2,19960318,0,-65.6777,30.0135,4686,4481.9,-0.272,34.6535,2,-999,9,245,2,146.41,2,33.18,2,-999,9,2.23,2,0.969,2,0.434,2,2243.3,2,2353.6,2
35MF19960220,       I06S,82,1,3,2,19960318,0,-65.6777,30.0135,4686,4584.7,-0.2811,34.6535,2,-999,9,245.6,2,143.95,2,33.18,2,-999,9,2.23,2,0.979,2,0.437,2,2243.3,2,2354,2
35MF19960220,       I06S,82,1,2,2,19960318,0,-65.6777,30.0135,4686,4688.6,-0.3056,34.6523,2,-999,9,247,2,-999,4,33.18,2,-999,9,2.23,2,1.017,2,0.462,2,2249.2,2,2354,2
35MF19960220,       I06S,82,1,1,2,19960318,0,-65.6777,30.0135,4686,4738.5,-0.311,34.6523,2,-999,9,246.9,2,-999,4,32.95,2,-999,9,2.23,2,0.885,6,0.395,6,2243.7,2,2359.3,2
35MF19960220,       I06S,82,2,24,2,19960318,0,-65.6777,30.0135,4686,2.1,0.0594,33.8658,2,-999,9,338.1,2,61.3,2,26.19,2,-999,9,1.69,2,6.441,2,3.06,2,2151.7,2,2298.2,2
35MF19960220,       I06S,82,2,23,2,19960318,0,-65.6777,30.0135,4686,8.1,0.0588,33.8662,2,-999,9,338.3,2,60.08,2,26.19,2,-999,9,1.69,2,6.386,2,3.065,2,2153.2,2,2295.4,2
35MF19960220,       I06S,82,2,22,2,19960318,0,-65.6777,30.0135,4686,16.9,0.0564,33.8664,2,-999,9,338.2,2,60.08,2,26.19,2,-999,9,1.69,2,6.384,2,3.077,2,2153.3,2,2296.7,2
35MF19960220,       I06S,82,2,21,2,19960318,0,-65.6777,30.0135,4686,37.7,-0.1776,34.0504,2,-999,9,331.9,2,62.53,2,27.27,2,-999,9,1.78,2,6.01,2,2.858,2,2171.3,2,2307.6,2
35MF19960220,       I06S,82,2,20,2,19960318,0,-65.6777,30.0135,4686,57.4,-1.515,34.3147,2,-999,9,306.9,2,71.08,2,29.86,2,-999,9,1.98,2,5.148,2,2.422,2,2203.7,2,2321,2
35MF19960220,       I06S,82,2,19,2,19960318,0,-65.6777,30.0135,4686,74.2,-1.4458,34.3527,2,-999,9,296.6,2,74.76,2,30.72,2,-999,9,2.04,2,5.092,2,2.41,2,2209.6,2,2325.7,2
35MF19960220,       I06S,82,2,18,2,19960318,0,-65.6777,30.0135,4686,96.9,-0.6964,34.4344,2,-999,9,258.8,2,85.79,2,32.24,2,-999,9,2.14,2,3.788,2,1.779,2,2228.5,2,2329.3,2
35MF19960220,       I06S,82,2,17,2,19960318,0,-65.6777,30.0135,4686,122.6,0.1993,34.522,2,-999,9,225.8,2,95.59,2,33.1,2,-999,9,2.22,2,2.577,2,1.194,2,2243.3,2,2333.6,2
35MF19960220,       I06S,82,2,16,2,19960318,0,-65.6777,30.0135,4686,146.3,0.6082,34.5732,2,-999,9,210.1,2,102.94,2,33.43,2,-999,9,2.24,2,1.857,2,0.853,2,2249.2,2,2338.8,2
35MF19960220,       I06S,82,2,15,2,19960318,0,-65.6777,30.0135,4686,172,0.9625,34.6199,2,-999,9,198.6,2,107.84,2,33.54,2,-999,9,2.24,2,1.293,2,0.554,2,2252.9,2,2342.6,2
35MF19960220,       I06S,82,2,14,2,19960318,0,-65.6777,30.0135,4686,197.8,1.2081,34.6493,2,-999,9,192.5,2,109.06,2,33.32,2,-999,9,2.22,2,0.966,2,0.424,2,2253.8,2,2343.4,2
35MF19960220,       I06S,82,2,13,2,19960318,0,-65.6777,30.0135,4686,246.3,1.3616,34.6772,2,-999,9,189.3,2,111.51,2,32.89,2,-999,9,2.26,2,0.802,2,0.353,2,2254.3,2,2345.6,2
35MF19960220,       I06S,82,2,12,2,19960318,0,-65.6777,30.0135,4686,295.8,1.3936,34.699,2,-999,9,190.6,2,115.03,2,32.98,2,-999,9,2.22,2,0.6,2,0.255,2,2256.6,2,2348.9,2
35MF19960220,       I06S,82,2,11,2,19960318,0,-65.6777,30.0135,4686,348.3,1.4094,34.7084,2,-999,9,191.5,2,118.17,2,32.76,2,-999,9,2.22,2,0.435,2,0.186,2,2255.1,2,2349.3,2
35MF19960220,       I06S,82,2,10,2,19960318,0,-65.6777,30.0135,4686,397.9,1.3793,34.7123,2,-999,9,193.2,2,119.43,2,32.76,2,-999,9,2.2,2,0.434,2,0.188,2,2251.7,2,2350.3,2
35MF19960220,       I06S,82,2,9,2,19960318,0,-65.6777,30.0135,4686,498.2,1.3095,34.7208,2,-999,9,195.6,2,121.94,2,32.11,2,-999,9,2.2,2,0.31,2,0.135,2,2251.2,2,2355.4,2
35MF19960220,       I06S,82,2,8,2,19960318,0,-65.6777,30.0135,4686,599.6,1.1918,34.72,2,-999,9,198.6,2,124.45,2,32.11,2,-999,9,2.2,2,0.326,2,0.135,2,2253.3,2,2354.8,2
35MF19960220,       I06S,82,2,7,2,19960318,0,-65.6777,30.0135,4686,699.1,1.0644,34.7168,2,-999,9,199.6,2,130.74,2,32.33,2,-999,9,2.2,2,0.272,2,0.116,2,2255.1,2,2354.4,2
35MF19960220,       I06S,82,2,6,2,19960318,0,-65.6777,30.0135,4686,800.6,0.9725,34.7143,2,-999,9,201.5,2,136.39,2,32.55,2,-999,9,2.24,2,0.258,2,0.112,2,2255.4,2,2354.7,2
35MF19960220,       I06S,82,2,5,2,19960318,0,-65.6777,30.0135,4686,903.3,0.8747,34.7113,2,-999,9,203,2,138.28,2,32.55,2,-999,9,2.2,2,0.24,2,0.096,2,2256.9,2,2358.5,2
35MF19960220,       I06S,82,2,4,2,19960318,0,-65.6777,30.0135,4686,1004.1,0.7803,34.7072,2,-999,9,204.2,2,142.05,2,32.76,2,-999,9,2.2,2,0.246,2,0.099,2,2258,2,2357.7,2
35MF19960220,       I06S,82,2,3,2,19960318,0,-65.6777,30.0135,4686,1102.9,0.6887,34.7023,2,-999,9,205.5,2,143.31,2,32.76,2,-999,9,2.22,2,0.22,2,0.096,2,2258.7,2,2359,2
35MF19960220,       I06S,82,2,2,2,19960318,0,-65.6777,30.0135,4686,1204.8,0.6009,34.6984,2,-999,9,206.1,2,148.34,2,32.98,2,-999,9,2.24,2,0.226,2,0.095,2,2258.9,2,2357.6,2
35MF19960220,       I06S,82,2,1,2,19960318,0,-65.6777,30.0135,4686,1357.7,0.5043,34.6935,2,-999,9,207,2,149.59,2,32.98,2,-999,9,2.24,2,0.232,2,0.096,2,2253,3,2352.3,3
35MF19960220,       I06S,83,1,19,2,19960319,0,-66.3368,30.0025,4292,1510.4,0.2591,34.6786,2,-999,9,214.7,2,127.13,2,34.59,2,-999,9,2.37,2,0.418,2,0.161,2,2262.8,2,2360.7,2
35MF19960220,       I06S,83,1,18,2,19960319,0,-66.3368,30.0025,4292,1662.5,0.1829,34.6746,2,-999,9,217.1,2,128.19,2,34.59,2,-999,9,2.4,2,0.446,2,0.187,2,2260.7,2,2359.2,2
35MF19960220,       I06S,83,1,17,2,19960319,0,-66.3368,30.0025,4292,1814.7,0.1112,34.6721,2,-999,9,219.3,2,126.06,2,34.59,2,-999,9,2.37,2,0.452,2,0.178,2,2260.5,2,2358.2,2
35MF19960220,       I06S,83,1,16,2,19960319,0,-66.3368,30.0025,4292,2019.1,0.0336,34.6688,2,-999,9,223.2,2,126.06,2,34.59,2,-999,9,2.37,2,0.645,2,0.202,2,2260.1,2,2359.5,2
35MF19960220,       I06S,83,1,15,2,19960319,0,-66.3368,30.0025,4292,2223.5,-0.017,34.6682,2,-999,9,224.5,2,127.13,2,34.37,2,-999,9,2.35,2,0.605,2,0.258,2,2257.6,2,2358.9,2
35MF19960220,       I06S,83,1,14,2,19960319,0,-66.3368,30.0025,4292,2428.9,-0.0693,34.6648,2,-999,9,227.9,2,126.06,2,34.14,2,-999,9,2.35,2,0.54,2,0.222,2,2256.2,2,2357.9,2
35MF19960220,       I06S,83,1,13,2,19960319,0,-66.3368,30.0025,4292,2633.3,-0.1207,34.6619,2,-999,9,231.5,2,126.06,2,33.92,2,-999,9,2.31,2,0.717,2,0.305,2,2256.1,2,2356.5,2
35MF19960220,       I06S,83,1,12,2,19960319,0,-66.3368,30.0025,4292,2839.7,-0.1509,34.6619,2,-999,9,232.7,2,126.06,2,34.85,2,-999,9,2.36,2,0.655,2,0.28,2,-999,9,2358.1,2
