EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DB,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,
           NA,    I09S,85,1,25,-99,2,19950101,2224,-64.5112,111.3917,2920,446.2,1.1095,34.7143,2,34.7193,2,206,2,201,2,99.72,2,30.91,2,0,2,2.19,2,0.345,2,0.152,2,-999,9,2250.5,2,-999,9
           NA,    I09S,85,1,23,-99,2,19950101,2224,-64.5112,111.3917,2920,497.3,1.0709,34.7145,2,34.7203,2,205,2,201.6,2,101.32,2,31.04,2,0,2,2.19,2,0.33,2,0.145,2,-999,9,2253.8,2,2352.6,2
           NA,    I09S,85,1,22,-99,2,19950101,2224,-64.5112,111.3917,2920,603.6,0.9664,34.7114,2,34.7162,2,208.1,2,203.8,2,104.4,2,31.06,2,0,2,2.2,2,-999,9,-999,9,-999,9,2253.6,2,2364.1,2
           NA,    I09S,85,1,21,-99,2,19950101,2224,-64.5112,111.3917,2920,704.8,0.856,34.7057,2,34.7119,2,208,2,206.4,2,106.62,2,31.11,2,0,2,2.2,2,0.331,6,0.151,6,-999,9,2253.4,2,-999,3
           NA,    I09S,85,1,20,-99,2,19950101,2224,-64.5112,111.3917,2920,802.3,0.8119,34.7066,2,34.7142,2,208.5,2,205.4,2,109.89,2,31.21,2,0,2,2.21,2,-999,9,-999,9,-999,9,2257.3,2,2358.5,2
           NA,    I09S,85,1,19,-99,2,19950101,2224,-64.5112,111.3917,2920,906.5,0.7166,34.7011,2,34.7062,2,210.3,2,206.8,2,111.8,2,31.36,2,0,2,2.21,2,0.259,2,0.116,2,-999,9,2258.3,2,2361.7,2
           NA,    I09S,85,1,18,-99,2,19950101,2224,-64.5112,111.3917,2920,1016,0.6215,34.6978,2,34.706,2,211.6,2,207.7,2,111.81,2,31.27,2,0,2,2.21,2,-999,9,-999,9,-999,9,2255.6,6,-999,9
           NA,    I09S,85,1,17,-99,2,19950101,2224,-64.5112,111.3917,2920,1116,0.5451,34.6942,2,34.6987,2,210.9,2,210,2,116.72,2,31.52,2,0,2,2.23,2,0.238,2,0.106,2,-999,9,2257.7,2,2351.1,2
           NA,    I09S,85,1,16,-99,2,19950101,2224,-64.5112,111.3917,2920,1220.2,0.415,34.6843,2,34.6897,2,216.7,2,214.2,2,116.42,2,31.61,2,0,2,2.24,2,-999,9,-999,9,-999,9,2256.9,2,2361.3,2
           NA,    I09S,85,1,15,-99,2,19950101,2224,-64.5112,111.3917,2920,1326.9,0.3238,34.6811,2,34.6853,2,220,2,216,2,117.86,2,31.7,2,0,2,2.25,2,0.437,2,0.203,2,-999,9,2258.1,2,-999,9
           NA,    I09S,85,1,14,-99,2,19950101,2224,-64.5112,111.3917,2920,1426.7,0.2253,34.6744,2,34.6787,2,221.2,2,219.3,2,117.55,2,31.68,2,0,2,2.24,2,-999,9,-999,9,-999,9,2253.5,2,2358.6,2
