BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20190725SIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEGC,PMOL/KG,,PMOL/KG,,FMOL/KG,
3.2502E+11, I06S,28,1,35,35,2,20190423,423,-58.5001,30.0011,5514,27.4,0.7582,33.8596,2,33.8611,2,331.8,2,336,2,42.4,2,24.6,2,0.33,2,1.69,2,2176.2,2,2293.88,2,7.68,2,25.07,5.784,2,2.99,2,3.8724,2
3.2502E+11, I06S,28,1,34,34,2,20190423,423,-58.5001,30.0011,5514,47,0.7582,33.8599,2,33.8607,2,331.8,2,335.9,2,42.5,2,24.71,2,0.33,2,1.71,2,-999,9,-999,9,-999,9,-999,5.867,2,2.993,2,3.8544,2
3.2502E+11, I06S,28,1,33,33,2,20190423,423,-58.5001,30.0011,5514,73.5,0.77,33.8633,2,33.8644,2,331.8,2,335.8,2,42.5,2,24.71,2,0.33,2,1.73,2,2179.5,2,2296.61,2,7.6796,2,25.03,5.826,2,2.98,2,3.7824,2
3.2502E+11, I06S,28,1,32,32,2,20190423,423,-58.5001,30.0011,5514,98.8,0.7743,33.8654,2,33.8693,2,331.8,2,335.6,2,42.7,2,24.76,2,0.33,2,1.72,2,-999,9,-999,9,-999,9,-999,-999,5,-999,5,-999,5
3.2502E+11, I06S,28,1,31,31,2,20190423,423,-58.5001,30.0011,5514,142.8,-0.1543,34.2187,2,34.2234,2,313.8,2,314.9,2,65.7,2,30.04,2,0.21,2,2,2,2219.7,2,2316.4,2,7.611,2,24.6,5.405,2,2.785,2,3.5593,2
3.2502E+11, I06S,28,1,30,30,2,20190423,423,-58.5001,30.0011,5514,194.2,0.7742,34.4167,2,34.4209,2,240.4,2,238.4,2,77.2,2,32.82,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,3.24,2,1.596,2,1.6679,2
3.2502E+11, I06S,28,1,29,29,2,20190423,423,-58.5001,30.0011,5514,245.1,1.3175,34.5438,2,34.5464,2,197.7,2,197.1,2,84,2,33.6,2,0,2,2.25,2,2258.4,6,2334.05,2,7.5439,2,23.92,1.718,2,0.875,2,0.801,2
3.2502E+11, I06S,28,1,28,28,2,20190423,423,-58.5001,30.0011,5514,294.9,1.5411,34.6143,2,34.6115,2,181,2,185.7,2,87.2,2,33.39,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,1.053,2,0.573,2,0.5593,2
3.2502E+11, I06S,28,1,27,27,2,20190423,423,-58.5001,30.0011,5514,345.8,1.7016,34.6615,2,34.6615,2,184.1,2,181.8,2,88,2,32.73,2,0,2,2.23,2,2261.3,2,2344.2,2,7.5578,2,25.06,0.658,2,0.364,2,0.3533,2
3.2502E+11, I06S,28,1,26,26,2,20190423,423,-58.5001,30.0011,5514,396,1.6321,34.6774,2,34.678,2,184.6,2,183.4,2,90.2,2,32.42,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,0.595,2,0.32,2,0.3604,2
3.2502E+11, I06S,28,1,25,25,2,20190423,423,-58.5001,30.0011,5514,477.7,1.6101,34.7003,2,34.7003,2,187,2,186.2,2,91.8,2,31.9,2,0,2,2.19,2,2257.9,2,2347.13,2,7.576,2,25.06,0.481,2,0.252,2,0.3003,2
3.2502E+11, I06S,28,1,24,24,2,20190423,423,-58.5001,30.0011,5514,578.1,1.5431,34.7162,2,34.7168,2,190.9,2,190.3,2,93.6,2,31.48,2,0,2,2.14,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,23,23,2,20190423,423,-58.5001,30.0011,5514,650.5,1.432,34.7154,2,34.7159,2,192.7,2,193.2,2,96,2,31.43,2,0,2,2.14,2,2257.7,2,2348.75,3,7.5888,2,25.09,0.412,2,0.213,2,0.239,2
3.2502E+11, I06S,28,1,22,22,2,20190423,423,-58.5001,30.0011,5514,781.2,1.2245,34.7135,2,34.716,3,196,2,196.5,2,100.8,2,31.54,2,0,2,2.15,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,21,21,2,20190423,423,-58.5001,30.0011,5514,881.9,1.0969,34.7118,2,34.7098,2,198.3,2,199,2,103.9,2,31.58,2,0,2,2.15,2,2258.8,2,2351.02,2,7.592,2,24.69,0.426,2,0.214,2,0.3216,2
3.2502E+11, I06S,28,1,20,20,2,20190423,423,-58.5001,30.0011,5514,984.4,0.976,34.7088,2,34.7094,2,199.9,2,200.6,2,106.9,2,31.79,2,0,2,2.17,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,19,19,2,20190423,423,-58.5001,30.0011,5514,1085.3,0.8594,34.7037,2,34.7031,2,201.5,2,201.5,2,110,2,31.99,2,0,2,2.21,2,2262.8,2,2353.31,2,7.5878,2,25.08,0.451,2,0.228,2,0.1729,2
3.2502E+11, I06S,28,1,18,18,2,20190423,423,-58.5001,30.0011,5514,1187.9,0.7935,34.7027,2,34.7023,2,202.8,2,203.1,2,111.9,2,32.06,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,17,17,2,20190423,423,-58.5001,30.0011,5514,1288.5,0.7174,34.6985,2,34.6978,2,203.8,2,203,2,114.3,2,32.32,2,0,2,2.23,2,2264.1,2,2353.78,2,7.5854,2,25.07,0.46,2,0.232,2,0.2196,2
3.2502E+11, I06S,28,1,16,16,2,20190423,423,-58.5001,30.0011,5514,1389.7,0.6459,34.6949,2,34.6939,2,203.6,2,203.2,2,116.9,2,32.62,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,15,15,2,20190423,423,-58.5001,30.0011,5514,1562.9,0.5623,34.6927,2,34.6915,2,205.3,2,205.4,2,119.4,2,32.62,2,0,2,2.24,2,2266.7,2,2357.46,2,7.5842,2,25.06,0.455,2,0.229,2,0.1916,2
3.2502E+11, I06S,28,1,14,14,2,20190423,423,-58.5001,30.0011,5514,1766,0.4747,34.6882,2,34.6872,2,207.3,2,206.9,2,122.1,2,32.81,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,13,13,2,20190423,423,-58.5001,30.0011,5514,1970.6,0.3852,34.684,2,34.6835,2,209,2,209.1,2,124.2,2,32.96,2,0,2,2.27,2,2268.4,2,2354.89,2,7.5821,2,25.06,0.47,2,0.234,2,0.1527,2
3.2502E+11, I06S,28,1,12,12,2,20190423,423,-58.5001,30.0011,5514,2204.4,0.3021,34.6801,2,34.6794,2,211.7,2,212.1,2,125.8,2,32.89,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,11,11,2,20190423,423,-58.5001,30.0011,5514,2458.2,0.2003,34.6756,2,34.675,2,215.5,2,215.2,2,126.8,2,32.97,2,0,2,2.26,2,2263.3,2,2354.61,2,7.5829,2,25.1,0.497,2,0.25,2,0.2346,2
3.2502E+11, I06S,28,1,10,10,2,20190423,423,-58.5001,30.0011,5514,2714.8,0.1245,34.6724,2,34.6713,2,218.6,2,219,2,127.9,2,32.9,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,9,9,2,20190423,423,-58.5001,30.0011,5514,2969.4,0.0453,34.6686,2,34.6711,3,221.9,2,222.9,2,128.2,2,32.83,2,0,2,2.25,2,2259.9,2,2352.01,2,7.5877,2,25.05,0.557,2,0.277,2,0.2086,2
3.2502E+11, I06S,28,1,8,8,2,20190423,423,-58.5001,30.0011,5514,3364.8,-0.06,34.6644,2,34.6629,2,228.7,2,228.6,2,128.5,2,32.73,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,7,7,2,20190423,423,-58.5001,30.0011,5514,3774.3,-0.1216,34.6611,2,34.6591,2,233.1,2,232.7,2,128.2,2,32.58,2,0,2,2.25,2,2255.6,2,2352.05,2,7.5941,2,25.04,0.648,2,0.325,2,0.2058,2
3.2502E+11, I06S,28,1,6,6,2,20190423,423,-58.5001,30.0011,5514,4187.8,-0.1632,34.6582,2,34.6562,2,236,2,236.2,2,129.3,2,32.53,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,5,5,2,20190423,423,-58.5001,30.0011,5514,4598.8,-0.2029,34.6554,2,34.6535,2,239.7,2,239.2,2,130.5,2,32.41,2,0,2,2.24,2,2253.3,2,2350.49,2,7.5992,2,25.08,0.723,2,0.362,2,0.325,2
3.2502E+11, I06S,28,1,4,4,2,20190423,423,-58.5001,30.0011,5514,5012.4,-0.2058,34.6538,2,34.6519,2,241.8,2,241.1,2,131.1,2,32.32,2,0,2,2.23,2,2252.5,2,2352.19,2,7.6004,2,25.04,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,3,3,2,20190423,423,-58.5001,30.0011,5514,5425,-0.2176,34.6508,2,34.6499,2,242.6,2,243.2,2,133.5,2,32.43,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,0.805,2,0.4,2,0.2563,2
3.2502E+11, I06S,28,1,2,2,2,20190423,423,-58.5001,30.0011,5514,5467,-0.2353,34.6501,2,34.6509,2,243.3,2,243.4,2,135.8,2,32.41,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,28,1,1,1,2,20190423,423,-58.5001,30.0011,5514,5512.9,-0.2358,34.6496,2,34.6489,2,243,2,243.7,2,135.5,2,32.37,2,0,2,2.23,2,2253.3,6,2351.79,2,7.6019,2,25.05,0.776,2,0.409,2,0.2974,2
3.2502E+11, I06S,29,1,36,36,2,20190423,1120,-58.0081,30.0078,5550,12.2,0.8972,33.874,2,33.8758,2,336.5,2,335.4,2,42.8,2,25.22,2,0.33,2,1.73,2,2174.8,6,2300.36,2,7.6808,2,25.1,6.411,2,3.01,2,3.8656,2
3.2502E+11, I06S,29,1,35,35,2,20190423,1120,-58.0081,30.0078,5550,32.4,0.8977,33.8743,2,33.8763,2,336.5,2,335.2,2,42.8,2,25.17,2,0.33,2,1.74,2,2173.5,2,2295.63,2,7.6803,2,25.11,6.342,2,2.97,2,3.7171,2
3.2502E+11, I06S,29,1,34,34,2,20190423,1120,-58.0081,30.0078,5550,58.3,0.9136,33.8762,2,33.8777,2,335.9,2,335,2,42.7,2,25.28,2,0.33,2,1.76,2,2172.5,2,-999,9,-999,9,-999,6.359,2,2.975,2,3.7512,2
3.2502E+11, I06S,29,1,33,33,2,20190423,1120,-58.0081,30.0078,5550,84.1,0.914,33.8762,2,33.8787,2,336,2,334.6,2,42.5,2,25.23,2,0.34,2,1.77,2,2173.7,2,-999,9,-999,9,-999,6.309,2,2.985,2,3.9146,2
3.2502E+11, I06S,29,1,32,32,2,20190423,1120,-58.0081,30.0078,5550,109.5,0.4227,33.9792,2,33.951,2,333.7,2,333.2,2,47.1,2,26.22,2,0.39,2,1.87,2,2182.3,2,2299.04,2,7.6664,2,25.13,6.4,2,3.008,2,3.9014,2
3.2502E+11, I06S,29,1,31,31,2,20190423,1120,-58.0081,30.0078,5550,160.1,0.0259,34.2337,2,34.233,2,310.4,4,305.2,2,66.1,2,31.12,2,0.03,2,2.14,2,2218,2,-999,9,-999,9,-999,5.577,2,2.675,2,3.3039,2
3.2502E+11, I06S,29,1,30,30,2,20190423,1120,-58.0081,30.0078,5550,210.1,0.8381,34.3982,2,34.3984,2,242.9,3,237.6,2,75.2,2,33.46,2,0,2,2.31,2,2242.3,2,-999,9,-999,9,-999,3.529,2,1.655,2,1.6872,2
3.2502E+11, I06S,29,1,29,29,2,20190423,1120,-58.0081,30.0078,5550,261.6,1.491,34.5399,2,34.5426,2,185.6,2,189.6,2,82.6,2,34.5,2,0,2,2.37,2,2259.9,2,2332.48,2,7.534,2,25.11,1.692,2,0.811,2,0.672,2
3.2502E+11, I06S,29,1,28,28,2,20190423,1120,-58.0081,30.0078,5550,312.2,1.7624,34.6081,2,34.6075,2,176.3,2,177.6,2,84.8,2,34.26,2,0,2,2.35,2,2260.8,6,2337.6,2,7.5385,2,25.13,0.964,2,0.494,2,0.3952,2
3.2502E+11, I06S,29,1,27,27,2,20190423,1120,-58.0081,30.0078,5550,360.5,1.7872,34.6371,2,34.6372,2,177.6,2,177,2,86.4,2,33.89,2,0,2,2.33,2,2259.9,2,2338.57,2,7.5474,2,25.12,0.767,2,0.396,2,0.3185,2
3.2502E+11, I06S,29,1,26,26,2,20190423,1120,-58.0081,30.0078,5550,413.6,1.8037,34.6645,2,34.6646,2,180.3,2,178.2,2,87.5,2,33.31,2,0,2,2.29,2,2259.4,2,-999,9,-999,9,-999,0.616,2,0.319,2,0.3207,2
3.2502E+11, I06S,29,1,25,25,2,20190423,1120,-58.0081,30.0078,5550,515.9,1.6331,34.687,2,34.6874,2,184.7,2,183.7,2,91.3,2,32.77,2,0,2,2.26,2,2258.9,2,2344.22,2,7.5674,2,25.13,0.569,2,0.289,2,0.2703,2
3.2502E+11, I06S,29,1,24,24,2,20190423,1120,-58.0081,30.0078,5550,611.3,1.5481,34.7038,2,34.7047,2,190,2,189.4,2,93.8,2,32.15,2,0,2,2.22,2,2255.6,2,-999,9,-999,9,-999,0.493,2,0.249,2,0.3046,2
3.2502E+11, I06S,29,1,23,23,2,20190423,1120,-58.0081,30.0078,5550,717.7,1.3752,34.7068,2,34.7062,2,192.5,2,193.4,2,97.7,2,31.98,2,0,2,2.21,2,2255.3,2,2348.2,2,7.5851,2,25.09,0.479,2,0.241,2,0.2837,2
3.2502E+11, I06S,29,1,22,22,2,20190423,1120,-58.0081,30.0078,5550,819.5,1.3172,34.7153,2,34.7145,2,195.3,2,195.6,2,98.7,2,31.82,2,0,2,2.21,2,2256.6,2,-999,9,-999,9,-999,0.436,2,0.213,2,0.2334,2
3.2502E+11, I06S,29,1,21,21,2,20190423,1120,-58.0081,30.0078,5550,918.7,1.2194,34.7151,2,34.7168,2,197.2,2,197.5,2,101.6,2,31.86,2,0,2,2.19,2,2254.5,2,2350.9,2,7.5914,2,25.08,0.433,2,0.214,2,0.2382,2
3.2502E+11, I06S,29,1,20,20,2,20190423,1120,-58.0081,30.0078,5550,1019.2,1.0669,34.7104,2,34.7098,2,197.4,3,199.2,2,104.9,2,32.18,2,0,2,2.21,2,2257.7,2,-999,9,-999,9,-999,0.443,2,0.209,2,0.2329,2
3.2502E+11, I06S,29,1,19,19,2,20190423,1120,-58.0081,30.0078,5550,1122.2,0.8947,34.7011,2,34.7019,2,199.3,2,199.5,2,109.4,2,32.32,2,0,2,2.21,2,2258.8,2,2352.47,2,7.5837,2,25.08,0.495,2,0.247,2,0.2216,2
3.2502E+11, I06S,29,1,18,18,2,20190423,1120,-58.0081,30.0078,5550,1224.3,0.8041,34.6983,2,34.6984,2,200.2,2,200.2,2,111.9,2,32.4,2,0,2,2.21,2,2260,2,-999,9,-999,9,-999,0.506,2,0.247,2,0.2275,2
3.2502E+11, I06S,29,1,17,17,2,20190423,1120,-58.0081,30.0078,5550,1325.2,0.7174,34.6957,2,34.6949,2,200.5,2,200.7,2,114.5,2,32.6,2,0,2,2.22,2,2261.5,2,2352.48,2,7.5791,2,25.08,0.506,2,0.25,2,0.2097,2
3.2502E+11, I06S,29,1,16,16,2,20190423,1120,-58.0081,30.0078,5550,1425.2,0.654,34.6943,2,34.6939,2,202.6,2,202.4,2,116.6,2,32.6,2,0,2,2.22,2,2261.8,2,-999,9,-999,9,-999,0.501,2,0.241,2,0.2191,2
3.2502E+11, I06S,29,1,15,15,2,20190423,1120,-58.0081,30.0078,5550,1629.6,0.5391,34.6902,2,34.6898,2,205,2,204.6,2,120.3,2,32.78,2,0,2,2.26,2,2263.2,2,-999,9,-999,9,-999,0.477,2,0.228,2,0.1969,2
3.2502E+11, I06S,29,1,14,14,2,20190423,1120,-58.0081,30.0078,5550,1832.7,0.4481,34.6862,2,34.6856,2,206.2,3,204.9,2,123,2,33.05,2,0,2,2.27,2,2261.6,2,2354.3,2,7.5762,2,25.08,0.481,2,0.226,2,0.2273,2
3.2502E+11, I06S,29,1,13,13,2,20190423,1120,-58.0081,30.0078,5550,2039.2,0.3678,34.683,2,34.6829,2,208.8,2,209.4,2,124.7,2,32.88,2,0,2,2.26,2,2263.5,6,-999,9,-999,9,-999,0.481,2,0.231,2,0.1891,2
3.2502E+11, I06S,29,1,12,12,2,20190423,1120,-58.0081,30.0078,5550,2295.1,0.27,34.679,2,34.678,2,213.2,2,212.8,2,126.3,2,32.87,2,0,2,2.29,2,2261.9,2,2353.9,2,7.5826,2,25.07,0.484,2,0.229,2,0.1546,2
3.2502E+11, I06S,29,1,11,11,2,20190423,1120,-58.0081,30.0078,5550,2548.5,0.1897,34.6752,2,34.6729,2,216.1,2,216.1,2,127.2,2,32.86,2,0,2,2.29,2,2259.1,2,-999,9,-999,9,-999,0.501,2,0.241,2,0.1794,2
3.2502E+11, I06S,29,1,10,10,2,20190423,1120,-58.0081,30.0078,5550,2802.1,0.105,34.6711,2,34.6684,2,219.2,2,219.8,2,127.2,2,32.9,2,0,2,2.28,2,2258.4,2,2352.57,2,7.5855,2,25.07,0.549,2,0.268,2,0.2084,2
3.2502E+11, I06S,29,1,9,9,2,20190423,1120,-58.0081,30.0078,5550,3057.9,0.0279,34.6679,2,34.665,2,223.5,2,223.8,2,128.4,2,32.87,2,0,2,2.29,2,2257.3,2,-999,9,-999,9,-999,0.569,2,0.272,2,0.1955,2
3.2502E+11, I06S,29,1,8,8,2,20190423,1120,-58.0081,30.0078,5550,3364.3,-0.0428,34.6647,2,34.6635,2,227.4,2,227.7,2,128.5,2,32.75,2,0,2,2.28,2,2255.3,2,2352.72,2,7.5911,2,25.06,0.616,2,0.297,2,0.2267,2
3.2502E+11, I06S,29,1,6,6,2,20190423,1120,-58.0081,30.0078,5550,4187.6,-0.1535,34.6587,2,34.6572,2,235.8,2,235.7,2,128.8,2,32.54,2,0,2,2.26,2,2254.2,2,-999,9,-999,9,-999,0.687,2,0.341,2,0.2516,2
3.2502E+11, I06S,29,1,5,5,2,20190423,1120,-58.0081,30.0078,5550,4597.8,-0.1969,34.6558,2,34.6546,2,239.4,2,239.1,2,130.1,2,32.51,2,0,2,2.26,2,2251.8,2,2349.54,3,7.5994,2,25.07,0.704,2,0.345,2,0.2506,2
3.2502E+11, I06S,29,1,4,4,2,20190423,1120,-58.0081,30.0078,5550,5010.6,-0.2213,34.6533,2,34.6515,2,242,2,241.6,2,132.1,2,32.45,2,0,2,2.28,2,2251.2,2,-999,9,-999,9,-999,0.722,2,0.352,2,0.1973,2
3.2502E+11, I06S,29,1,3,3,2,20190423,1120,-58.0081,30.0078,5550,5426.5,-0.2365,34.6503,2,34.6497,2,243,2,243.8,2,132.2,2,32.44,2,0,2,2.25,2,2250.6,2,2351.81,2,7.6013,2,25.08,0.797,2,0.39,2,0.2218,2
3.2502E+11, I06S,29,1,2,2,2,20190423,1120,-58.0081,30.0078,5550,5484.2,-0.2375,34.6501,2,34.6493,2,244.8,2,244.7,2,131.3,2,32.25,2,0,2,2.26,2,2251,2,-999,9,-999,9,-999,0.804,2,0.398,2,0.2226,2
3.2502E+11, I06S,29,1,1,1,2,20190423,1120,-58.0081,30.0078,5550,5549.8,-0.2399,34.6495,2,34.6495,2,243.8,2,243.9,2,133.5,2,32.32,2,0,2,2.25,2,2251.6,6,2350.49,2,7.6021,2,25.05,0.819,2,0.404,2,0.2982,2
3.2502E+11, I06S,30,1,36,36,2,20190423,1920,-57.5116,30.0038,5563,12.4,1.2801,33.9387,2,33.9415,2,329.4,2,332.3,2,42,2,25.08,2,0.36,2,1.66,2,2179.7,6,2305.72,2,7.6845,2,25.02,6.858,2,2.952,2,3.9018,2
3.2502E+11, I06S,30,1,35,35,2,20190423,1920,-57.5116,30.0038,5563,42.6,1.282,33.9398,2,33.9415,2,329.4,2,332.1,2,41.9,2,25.08,2,0.36,2,1.66,2,2179.2,2,2303.38,2,7.683,2,25.04,6.811,2,2.959,2,3.7547,2
3.2502E+11, I06S,30,1,34,34,2,20190423,1920,-57.5116,30.0038,5563,68.8,1.2826,33.9398,2,33.9417,2,329.4,2,331.9,2,41.5,2,25.38,2,0.35,2,1.69,2,-999,9,-999,9,-999,9,-999,6.466,2,2.965,2,3.8494,2
3.2502E+11, I06S,30,1,33,33,2,20190423,1920,-57.5116,30.0038,5563,94.3,1.2871,33.9409,2,33.942,2,329.4,2,332.2,2,41.8,2,25.12,2,0.36,2,1.69,2,2179.1,2,-999,9,-999,9,-999,6.783,2,2.942,2,3.902,2
3.2502E+11, I06S,30,1,32,32,2,20190423,1920,-57.5116,30.0038,5563,124,0.9644,34.0618,2,34.0594,2,325.1,2,325.1,2,50.1,2,26.55,2,0.4,2,1.83,2,2192.9,2,2314.06,2,7.6614,2,24.91,6.697,2,2.923,2,3.7194,2
3.2502E+11, I06S,30,1,31,31,2,20190423,1920,-57.5116,30.0038,5563,175.9,-0.2317,34.2434,2,34.2422,2,312.7,2,314.5,2,69.8,2,30.15,2,0.32,2,2.05,2,-999,9,-999,9,-999,9,-999,6.291,2,2.818,2,3.5697,2
3.2502E+11, I06S,30,1,30,30,2,20190423,1920,-57.5116,30.0038,5563,243.8,0.6721,34.468,2,34.4675,2,238.5,2,236.2,2,82.7,2,32.93,2,0,2,2.19,2,-999,5,2332.03,2,7.5637,2,25.04,3.442,2,1.488,2,1.4817,2
3.2502E+11, I06S,30,1,29,29,2,20190423,1920,-57.5116,30.0038,5563,325.3,1.3494,34.6208,2,-999,9,190.9,2,192.6,2,90.4,2,33.35,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,1.29,2,0.597,2,0.4925,2
3.2502E+11, I06S,30,1,28,28,2,20190423,1920,-57.5116,30.0038,5563,327.5,1.3409,34.6211,2,34.6217,2,194.1,2,192.4,2,90.3,2,33.31,2,0,2,2.22,2,2261.5,2,2345.09,2,7.556,2,25.04,1.27,2,0.594,2,0.4998,2
3.2502E+11, I06S,30,1,27,27,2,20190423,1920,-57.5116,30.0038,5563,376.7,1.3921,34.6494,2,34.6493,2,192.4,2,190,2,92.6,2,33.01,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,0.996,2,0.475,2,0.3918,2
3.2502E+11, I06S,30,1,26,26,2,20190423,1920,-57.5116,30.0038,5563,445.7,1.4475,34.6821,2,34.6817,2,189.4,2,188.3,2,94.2,2,32.61,2,0,2,2.18,2,2261.3,6,2347.15,2,7.5697,2,25.09,0.689,2,0.337,2,0.3017,2
3.2502E+11, I06S,30,1,25,25,2,20190423,1920,-57.5116,30.0038,5563,550,1.3103,34.6929,2,34.6931,2,191.6,2,192.1,2,97.9,2,32.32,2,0,2,2.16,2,2262.5,2,-999,9,-999,9,-999,0.625,2,0.307,2,0.274,2
3.2502E+11, I06S,30,1,24,24,3,20190423,1920,-57.5116,30.0038,5563,649.6,1.2154,34.6995,3,34.7002,3,193.4,3,194.5,3,100.6,3,32.21,3,0,3,2.16,3,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,30,1,23,23,2,20190423,1920,-57.5116,30.0038,5563,751.8,1.0974,34.7017,2,34.7019,2,195.7,2,196.9,2,104,2,32.16,2,0,2,2.16,2,2262.5,2,2357.58,2,7.5848,2,25.06,0.521,2,0.262,2,0.2986,2
3.2502E+11, I06S,30,1,22,22,2,20190423,1920,-57.5116,30.0038,5563,850.6,0.9444,34.6971,2,34.6978,2,197.6,2,198.6,2,107.2,2,32.35,2,0,2,2.17,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,30,1,21,21,2,20190423,1920,-57.5116,30.0038,5563,953.6,0.8636,34.6963,2,34.6996,3,199.1,2,199.3,2,109.6,2,32.5,2,0,2,2.18,2,2264.5,2,2353.98,2,7.5819,2,25.06,0.546,2,0.272,2,0.2568,2
3.2502E+11, I06S,30,1,20,20,2,20190423,1920,-57.5116,30.0038,5563,1056,0.7878,34.6967,2,34.6978,2,201.1,2,200.6,2,111.6,2,32.53,2,0,2,2.18,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,30,1,19,19,2,20190423,1920,-57.5116,30.0038,5563,1154.6,0.7338,34.6979,2,34.6982,2,202.8,2,203,2,113.4,2,32.42,2,0,2,2.18,2,2263.2,2,-999,9,-999,9,-999,0.505,2,0.238,2,0.2458,2
3.2502E+11, I06S,30,1,18,18,2,20190423,1920,-57.5116,30.0038,5563,1256.4,0.6199,34.69,2,34.6892,2,202.8,3,201,2,116.7,2,33.01,2,0,2,2.22,2,2267.3,2,2354.01,2,7.5744,2,25.06,0.554,2,0.267,2,0.2276,2
3.2502E+11, I06S,30,1,17,17,2,20190423,1920,-57.5116,30.0038,5563,1358.7,0.572,34.6898,2,34.6892,2,202.3,2,202.1,2,118.4,2,33.03,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,30,1,16,16,2,20190423,1920,-57.5116,30.0038,5563,1492.9,0.5288,34.6908,2,34.6905,2,205.4,2,205.3,2,120.2,2,32.85,2,0,2,2.23,2,2264.9,2,2357.41,2,7.5817,2,25.09,0.508,2,0.23,2,0.175,2
3.2502E+11, I06S,30,1,15,15,2,20190423,1920,-57.5116,30.0038,5563,1697.1,0.4554,34.6876,2,34.6884,2,206.6,3,208.2,2,122.8,2,32.91,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,30,1,14,14,2,20190423,1920,-57.5116,30.0038,5563,1898.9,0.3685,34.6831,2,34.6833,2,208.7,2,209.1,2,124.9,2,33.09,2,0,2,2.23,2,2267.6,2,2355.53,2,7.5802,2,25.07,0.504,2,0.238,2,0.2139,2
3.2502E+11, I06S,30,1,13,13,2,20190423,1920,-57.5116,30.0038,5563,2123.2,0.2854,34.6795,2,34.6784,2,212.2,2,211.5,2,126.2,2,33.05,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,30,1,12,12,2,20190423,1920,-57.5116,30.0038,5563,2376.9,0.2082,34.6757,2,34.6772,3,214.8,2,215.1,2,126.8,2,33.01,2,0,2,2.24,2,2264.5,2,2354.83,2,7.5828,2,25.07,0.532,2,0.248,2,0.1693,2
