BOTTLE,20191227JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20020919WHPSIOSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
      06MT18_1,  A01E,577,2,5,    B51,2,19910909,2040,58.8817,-31.49,1550,1482.4,3.9896,34.971,2,34.971,2,272.3,2,10.84,2,17.19,2,0,2,1.15,2,-999,9,-999,9,2155.2,2,-999,9
      06MT18_1,  A01E,577,2,4,    K30,2,19910909,2040,58.8817,-31.49,1550,1522.8,3.9906,34.9713,2,34.972,2,272.3,2,10.84,2,17.19,2,0,2,1.15,2,2.052,2,0.96,2,2154.3,2,2390,2
      06MT18_1,  A01E,578,1,19,    B36,2,19910910,41,58.7983,-30.8317,1272,12,10.2017,34.9472,2,34.953,2,286.4,2,2.83,2,6.54,2,0.15,2,0.5,2,3.662,2,1.792,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,18,    K17,2,19910910,41,58.7983,-30.8317,1272,34.1,9.7841,34.9224,2,34.928,2,277.5,2,2.83,2,7.52,2,0.19,2,0.57,2,3.696,2,1.792,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,17,    K19,2,19910910,41,58.7983,-30.8317,1272,64.2,9.0199,35.0611,2,35.065,2,270.5,2,3.81,2,10.65,2,0.14,2,0.71,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,578,1,16,    B39,2,19910910,41,58.7983,-30.8317,1272,94.2,7.7512,35.1011,2,35.098,2,275.5,2,5.57,2,14.46,2,0.01,2,0.92,2,3.89,2,1.859,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,15,    K15,2,19910910,41,58.7983,-30.8317,1272,145,6.847,35.0499,2,35.054,2,273.6,2,7.81,2,16.02,2,0,2,1.04,2,3.76,2,1.792,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,14,     K7,2,19910910,41,58.7983,-30.8317,1272,195.1,6.7901,35.0719,2,35.071,2,274.6,2,7.91,2,16.02,2,0,2,1.05,2,3.776,2,1.776,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,13,    B42,2,19910910,41,58.7983,-30.8317,1272,295.3,6.9409,35.1389,2,35.14,2,276.6,2,7.62,2,15.73,2,0,2,1.03,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,578,1,12,    B44,2,19910910,41,58.7983,-30.8317,1272,395.8,6.7941,35.133,2,35.134,2,275.9,2,7.72,2,15.82,2,0,2,1.04,2,3.62,2,1.737,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,11,    B46,2,19910910,41,58.7983,-30.8317,1272,496.3,6.5673,35.1123,2,35.111,2,266.6,2,8.11,2,16.12,2,0,2,1.05,2,3.491,2,1.679,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,10,    B45,2,19910910,41,58.7983,-30.8317,1272,597,6.1827,35.0798,2,35.077,2,263.3,2,8.99,2,17,2,0,2,1.11,2,3.038,2,1.455,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,9,    B40,2,19910910,41,58.7983,-30.8317,1272,697.9,5.4024,35.0358,2,35.035,2,252.4,2,10.26,2,17.97,2,0,2,1.17,2,2.332,2,1.096,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,8,    B52,2,19910910,41,58.7983,-30.8317,1272,797.1,5.0657,35.02,2,35.018,2,255.5,2,10.35,2,17.88,2,0,2,1.17,2,2.245,2,1.052,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,7,    B37,2,19910910,41,58.7983,-30.8317,1272,898.6,4.668,35.0006,2,35,2,262.7,2,10.16,2,17.58,2,0,2,1.15,2,2.272,2,1.057,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,6,    B49,2,19910910,41,58.7983,-30.8317,1272,998.7,4.2164,34.9809,2,-999,9,262.7,2,10.26,2,17.58,2,0,2,1.16,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,578,1,5,    B51,2,19910910,41,58.7983,-30.8317,1272,1050.1,4.1595,34.9797,2,34.979,2,269.8,2,10.26,2,17.39,2,0,2,1.15,2,2.168,2,1.015,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,4,    K30,2,19910910,41,58.7983,-30.8317,1272,1100.1,4.0326,34.9777,2,34.978,2,272,2,10.35,2,17.09,2,0,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,578,1,3,    K22,2,19910910,41,58.7983,-30.8317,1272,1148.8,3.9736,34.9763,2,34.976,2,272.3,2,10.45,2,17.09,2,0,2,1.13,2,2.102,2,0.981,2,-999,9,-999,9
      06MT18_1,  A01E,578,1,2,    K31,2,19910910,41,58.7983,-30.8317,1272,1199.6,3.9766,34.9747,2,34.976,2,272.4,2,10.35,2,17.09,2,0,2,1.13,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,578,1,1,    B50,2,19910910,41,58.7983,-30.8317,1272,1248.9,3.9307,34.9737,2,34.974,2,272.7,2,10.35,2,17.09,2,0,2,1.13,2,2.079,2,0.975,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,24,    B41,2,19910910,437,58.5617,-30.3867,1736,8.1,10.2447,34.9533,2,34.97,2,284.1,2,2.64,2,6.45,2,0.14,2,0.49,2,3.662,2,1.787,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,23,    K23,2,19910910,437,58.5617,-30.3867,1736,29,10.3516,35.0761,2,35.078,2,271.5,2,2.64,2,6.06,2,0.16,2,0.47,2,3.582,2,1.748,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,22,     K3,2,19910910,437,58.5617,-30.3867,1736,58.4,8.967,35.0552,2,35.058,2,271.5,2,4.1,2,10.74,2,0.12,2,0.72,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,21,    B35,2,19910910,437,58.5617,-30.3867,1736,98,7.4554,35.1093,2,35.111,2,275.1,2,6.35,2,14.94,2,0,2,0.97,2,3.872,2,1.843,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,20,    B48,2,19910910,437,58.5617,-30.3867,1736,147,6.9769,35.1032,2,35.105,2,271.2,2,8.11,2,15.92,2,0,2,1.04,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,19,    B36,2,19910910,437,58.5617,-30.3867,1736,186,6.9759,35.129,2,35.13,2,274.2,2,7.91,2,15.82,2,0,2,1.03,2,3.66,2,1.75,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,18,    K17,2,19910910,437,58.5617,-30.3867,1736,286.9,6.901,35.1376,2,35.138,2,275.6,2,7.91,2,15.72,2,0,2,1.03,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,17,    K19,2,19910910,437,58.5617,-30.3867,1736,388.3,6.7981,35.137,2,35.138,2,276.8,2,7.91,2,15.63,2,0,2,1.03,2,3.659,2,1.74,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,16,    B39,2,19910910,437,58.5617,-30.3867,1736,488.2,6.4864,35.1035,2,35.104,2,271.6,2,8.3,2,16.31,2,0,2,1.06,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,15,    K15,2,19910910,437,58.5617,-30.3867,1736,588.7,6.1447,35.0859,2,35.086,2,261.5,2,9.28,2,16.99,2,0,2,1.11,2,2.956,2,1.427,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,14,     K7,2,19910910,437,58.5617,-30.3867,1736,689.4,5.7141,35.0561,2,35.057,2,255.4,2,9.96,2,17.68,2,0,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,13,    B42,2,19910910,437,58.5617,-30.3867,1736,788,5.2415,35.0274,2,35.026,2,253.1,2,10.65,2,17.97,2,0,2,1.17,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,12,    B44,2,19910910,437,58.5617,-30.3867,1736,887.7,4.8469,35.0009,2,35.001,2,256.8,2,10.65,2,18.07,2,0,2,1.18,2,2.202,2,1.033,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,11,    B46,2,19910910,437,58.5617,-30.3867,1736,988.3,4.4053,34.9713,2,34.972,2,264,2,10.74,2,17.87,2,0,2,1.17,2,2.134,2,0.993,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,10,    B45,2,19910910,437,58.5617,-30.3867,1736,1088.4,4.2444,34.9658,2,34.968,2,268.4,2,10.55,2,17.48,2,0,2,1.16,2,2.107,2,0.985,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,9,    B40,2,19910910,437,58.5617,-30.3867,1736,1188.8,4.0446,34.9578,2,34.959,2,271.9,2,10.65,2,17.39,2,0,2,1.14,2,2.063,2,0.963,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,8,    B52,2,19910910,437,58.5617,-30.3867,1736,1292.8,3.7948,34.9545,2,34.955,2,275.6,2,10.74,2,17.09,2,0,2,1.13,2,1.937,2,0.898,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,7,    B37,2,19910910,437,58.5617,-30.3867,1736,1412.1,3.7068,34.9595,2,34.96,2,275.8,2,10.94,2,17,2,0,2,1.13,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,6,    B49,2,19910910,437,58.5617,-30.3867,1736,1463.7,3.6699,34.9611,2,34.96,2,275.8,2,10.94,2,17,2,0.01,2,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,5,    B51,2,19910910,437,58.5617,-30.3867,1736,1514.3,3.6469,34.9639,2,34.965,2,276.1,2,10.94,2,16.9,2,0,2,1.1,2,1.866,2,0.874,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,4,    K30,2,19910910,437,58.5617,-30.3867,1736,1564.5,3.6329,34.9656,2,34.966,2,276.4,2,10.94,2,16.9,2,0,2,1.13,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,3,    K22,3,19910910,437,58.5617,-30.3867,1736,1614.9,3.6309,34.9655,2,34.966,2,276.4,2,10.94,2,16.9,2,0.01,2,1.13,2,1.857,2,0.869,2,-999,9,-999,9
      06MT18_1,  A01E,579,1,2,    K31,2,19910910,437,58.5617,-30.3867,1736,1665.7,3.6099,34.9664,2,34.968,2,276.8,2,10.94,2,16.9,2,0,2,1.13,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,579,1,1,    B50,2,19910910,437,58.5617,-30.3867,1736,1715.7,3.6059,34.9674,2,34.969,2,276.7,2,11.04,2,16.8,2,0,2,1.14,2,1.852,2,0.862,2,-999,9,-999,9
      06MT18_1,  A01E,580,1,23,    K23,2,19910910,858,58.33,-29.9417,2369,27.4,9.884,34.9551,2,34.961,2,279.4,2,3.32,2,7.52,2,0.16,2,0.62,2,3.673,2,1.794,2,2085.8,2,-999,9
      06MT18_1,  A01E,580,1,22,     K3,2,19910910,858,58.33,-29.9417,2369,57.5,9.6483,34.9905,2,34.997,2,274.8,2,3.32,2,8.21,2,0.16,2,0.66,2,-999,9,-999,9,2093.8,2,-999,9
      06MT18_1,  A01E,580,1,21,    B35,2,19910910,858,58.33,-29.9417,2369,98,7.6742,35.1229,2,35.124,2,274.1,2,5.86,2,14.66,2,0.02,2,0.99,2,3.859,2,1.842,2,2134,2,-999,9
      06MT18_1,  A01E,580,1,20,    B48,2,19910910,858,58.33,-29.9417,2369,197.3,7.1198,35.1241,2,35.126,2,273.1,2,7.52,2,15.73,2,0.02,2,1.07,2,3.703,2,1.778,2,2142.3,2,-999,9
      06MT18_1,  A01E,580,1,19,    B36,2,19910910,858,58.33,-29.9417,2369,298.2,7.0169,35.146,2,35.148,2,278.4,2,7.62,2,15.53,2,0.01,2,1.06,2,-999,9,-999,9,2141.1,2,-999,9
      06MT18_1,  A01E,580,1,18,    K17,2,19910910,858,58.33,-29.9417,2369,397.8,6.921,35.146,2,35.146,2,277.7,2,7.72,2,15.63,2,0.02,2,1.06,2,3.694,2,1.778,2,-999,9,-999,9
      06MT18_1,  A01E,580,1,17,    K19,2,19910910,858,58.33,-29.9417,2369,497.6,6.7951,35.1359,2,35.138,2,277.1,2,7.82,2,15.73,2,0.01,2,1.07,2,-999,9,-999,9,2141.9,2,-999,9
      06MT18_1,  A01E,580,1,16,    B39,2,19910910,858,58.33,-29.9417,2369,597,6.4654,35.1091,2,35.11,2,268.3,2,8.4,2,16.41,2,0.01,2,1.11,2,3.259,2,1.577,2,-999,9,-999,9
      06MT18_1,  A01E,580,1,15,    K15,2,19910910,858,58.33,-29.9417,2369,697.6,6.1277,35.0831,2,35.083,2,259.1,2,9.28,2,17.2,2,0.01,2,1.16,2,-999,9,-999,9,2153.7,2,-999,9
      06MT18_1,  A01E,580,1,14,     K7,4,19910910,858,58.33,-29.9417,2369,697.6,-999,-999,9,35.083,2,259.3,2,9.38,2,17.2,2,0.01,2,1.17,2,2.871,2,1.363,2,-999,9,-999,9
      06MT18_1,  A01E,580,1,13,    B42,2,19910910,858,58.33,-29.9417,2369,900,4.9298,35.0004,2,35.001,2,253.5,2,10.65,2,18.17,2,0.01,2,1.24,2,-999,9,-999,9,2160.4,2,-999,9
      06MT18_1,  A01E,580,1,12,    B44,2,19910910,858,58.33,-29.9417,2369,999,4.5941,34.9822,2,34.983,2,260,2,10.65,2,17.98,2,0.01,2,1.23,2,2.114,2,0.989,2,2158.5,2,-999,9
      06MT18_1,  A01E,580,1,11,    B46,2,19910910,858,58.33,-29.9417,2369,1197.8,4.1175,34.9599,2,34.961,2,271.1,2,10.46,2,17.49,2,0.01,2,1.2,2,-999,9,-999,9,2155.6,2,-999,9
      06MT18_1,  A01E,580,1,10,    B45,2,19910910,858,58.33,-29.9417,2369,1394.9,3.7678,34.9616,2,34.962,2,276.2,2,10.65,2,17,2,0.01,2,1.17,2,1.939,2,0.912,2,2152.2,2,-999,9
      06MT18_1,  A01E,580,1,9,    B40,2,19910910,858,58.33,-29.9417,2369,1594.7,3.518,34.9739,2,34.975,2,276.8,2,10.94,2,16.81,2,0.01,2,1.16,2,1.765,2,0.828,2,2153.1,2,-999,9
      06MT18_1,  A01E,580,1,8,    B52,2,19910910,858,58.33,-29.9417,2369,1842.4,3.1733,34.983,2,34.982,2,277.8,2,11.53,2,16.61,2,0.01,2,1.15,2,-999,9,-999,9,2154.9,2,-999,9
      06MT18_1,  A01E,580,1,7,    B37,2,19910910,858,58.33,-29.9417,2369,2044.9,3.0873,34.9831,2,34.982,2,277.8,2,11.82,2,16.51,2,0.01,2,1.15,2,1.799,2,0.838,2,2156,2,-999,9
      06MT18_1,  A01E,580,1,6,    B49,2,19910910,858,58.33,-29.9417,2369,2096.4,3.0953,34.9821,2,34.982,2,277.2,2,11.82,2,16.51,2,0.01,2,1.15,2,-999,9,-999,9,2155.9,2,-999,9
      06MT18_1,  A01E,580,1,5,    B51,2,19910910,858,58.33,-29.9417,2369,2146,3.0963,34.9824,2,34.982,2,277.5,2,11.92,2,16.51,2,0.01,2,1.15,2,1.807,2,0.842,2,2156.7,2,-999,9
      06MT18_1,  A01E,580,1,4,    K30,2,19910910,858,58.33,-29.9417,2369,2196,3.0883,34.9825,2,34.981,2,277.1,2,11.92,2,16.51,2,0.01,2,1.15,2,-999,9,-999,9,2156.9,2,-999,9
      06MT18_1,  A01E,580,1,3,    K22,2,19910910,858,58.33,-29.9417,2369,2245.8,3.0793,34.9816,2,34.981,2,276.9,2,11.92,2,16.51,2,0.01,2,1.15,2,1.793,2,0.839,2,2157.3,2,-999,9
      06MT18_1,  A01E,580,1,2,    K31,2,19910910,858,58.33,-29.9417,2369,2296.2,3.0793,34.9816,2,34.984,2,276.9,2,11.92,2,16.51,2,0.01,2,1.15,2,-999,9,-999,9,2156.7,2,-999,9
      06MT18_1,  A01E,580,1,1,    B50,2,19910910,858,58.33,-29.9417,2369,2366.9,3.0714,34.9818,2,34.981,2,276.7,2,12.02,2,16.51,2,0,2,1.15,2,1.772,2,0.829,2,2157.5,2,-999,9
      06MT18_1,  A01E,581,1,6,    B49,2,19910910,1547,58.185,-29.6183,2070,2032.8,2.9854,34.981,2,34.981,2,275.9,2,12.8,2,16.41,2,-999,9,1.14,2,1.694,2,0.791,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,2,    K31,2,19910910,1547,58.185,-29.6183,2070,2032.9,2.9854,34.981,2,34.982,2,275.7,2,12.9,2,16.41,2,-999,9,1.12,3,1.676,2,0.782,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,3,    K22,2,19910910,1547,58.185,-29.6183,2070,2032.9,2.9854,34.981,2,34.982,2,276.7,2,12.9,2,16.41,2,-999,9,1.13,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,11,    B46,2,19910910,1547,58.185,-29.6183,2070,2033.1,2.9864,34.981,2,-999,9,275.9,2,12.9,2,16.41,2,-999,9,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,16,    B39,2,19910910,1547,58.185,-29.6183,2070,2033.1,2.9854,34.9821,2,34.982,2,276.6,2,12.99,2,16.41,2,-999,9,1.15,2,1.692,2,0.787,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,8,    B52,2,19910910,1547,58.185,-29.6183,2070,2033.2,2.9854,34.9808,2,34.982,2,275.9,2,12.9,2,16.31,2,-999,9,1.14,2,1.694,2,0.794,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,13,     K7,2,19910910,1547,58.185,-29.6183,2070,2033.2,2.9854,34.9808,2,34.982,2,276,2,12.99,2,16.51,2,-999,9,1.15,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,7,    B37,2,19910910,1547,58.185,-29.6183,2070,2033.2,2.9854,34.9808,2,34.982,2,276.2,2,12.9,2,16.41,2,-999,9,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,9,    B40,2,19910910,1547,58.185,-29.6183,2070,2033.2,2.9854,34.9808,2,34.981,2,276.2,2,12.99,2,16.41,2,-999,9,1.14,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,4,    K30,2,19910910,1547,58.185,-29.6183,2070,2033.3,2.9844,34.9818,2,34.982,2,275.9,2,12.9,2,16.41,2,-999,9,1.13,2,1.691,2,0.793,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,17,    K19,2,19910910,1547,58.185,-29.6183,2070,2033.4,2.9864,34.9809,2,34.982,2,276.1,2,12.99,2,16.41,2,-999,9,1.16,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,10,    B45,2,19910910,1547,58.185,-29.6183,2070,2033.4,2.9854,34.9819,2,34.982,2,276.4,2,12.9,2,16.41,2,-999,9,1.14,2,1.692,2,0.791,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,5,    B51,2,19910910,1547,58.185,-29.6183,2070,2033.5,2.9844,34.9817,2,34.982,2,276.1,2,12.9,2,16.41,2,-999,9,1.13,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,12,    B44,2,19910910,1547,58.185,-29.6183,2070,2033.5,2.9854,34.9807,2,34.982,2,276.1,2,12.9,2,16.41,2,-999,9,1.15,2,1.692,2,0.792,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,14,    B42,2,19910910,1547,58.185,-29.6183,2070,2033.6,2.9854,34.9818,2,34.982,2,276.2,2,12.8,2,16.41,2,-999,9,1.15,2,1.694,2,0.8,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,15,    K16,3,19910910,1547,58.185,-29.6183,2070,2033.7,2.9854,34.9818,2,34.981,2,275.9,2,12.9,2,16.41,2,-999,9,1.16,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,18,    K17,2,19910910,1547,58.185,-29.6183,2070,2033.8,2.9864,34.9807,2,34.982,2,276.3,2,13.09,2,16.31,2,-999,9,1.16,2,1.685,2,0.79,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,22,     K3,2,19910910,1547,58.185,-29.6183,2070,2033.8,2.9884,34.9809,2,34.982,2,276.4,2,12.99,2,16.31,2,-999,9,1.17,3,1.679,2,0.792,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,21,    B35,2,19910910,1547,58.185,-29.6183,2070,2033.8,2.9874,34.9808,2,34.982,2,276.4,2,13.09,2,16.31,2,-999,9,1.16,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,20,    B48,2,19910910,1547,58.185,-29.6183,2070,2033.8,2.9864,34.9807,2,34.982,2,276.5,2,12.99,2,16.31,2,-999,9,1.16,2,1.697,2,0.788,2,-999,9,-999,9
      06MT18_1,  A01E,581,1,19,    B36,2,19910910,1547,58.185,-29.6183,2070,2034.1,2.9854,34.9816,2,34.982,2,276.1,2,12.99,2,16.41,2,-999,9,1.16,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,581,1,23,    K23,2,19910910,1547,58.185,-29.6183,2070,2034.5,2.9884,34.9806,2,34.982,2,278,4,12.9,2,16.41,2,-999,9,1.17,3,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,582,1,23,    K23,2,19910910,1944,58.085,-29.5,2252,13.2,10.913,34.9194,2,34.922,2,276,2,2.44,2,5.86,3,0.16,2,0.52,3,-999,9,-999,9,2071.2,2,-999,9
      06MT18_1,  A01E,582,1,22,     K3,2,19910910,1944,58.085,-29.5,2252,23,10.913,34.9199,2,34.923,2,275.6,2,2.44,2,5.86,3,0.16,2,0.53,3,3.509,2,1.734,2,2070,2,2357,2
      06MT18_1,  A01E,582,1,21,    B35,2,19910910,1944,58.085,-29.5,2252,43.2,10.3426,34.9414,2,34.957,2,268.7,2,2.74,2,7.72,3,0.21,2,0.64,3,3.562,2,1.743,2,2084.8,2,2371,2
      06MT18_1,  A01E,582,1,20,    B48,2,19910910,1944,58.085,-29.5,2252,84,7.4135,35.0417,2,35.046,2,272.4,2,7.04,2,16.42,3,0.01,2,1.09,3,3.858,2,1.84,2,2135.9,2,2372,2
      06MT18_1,  A01E,582,1,19,    B36,2,19910910,1944,58.085,-29.5,2252,183.9,6.6382,35.0206,2,35.023,2,268.6,2,8.79,2,17.69,3,0,2,1.2,3,3.502,2,1.684,2,2143.8,2,2383,2
      06MT18_1,  A01E,582,1,18,    K17,3,19910910,1944,58.085,-29.5,2252,283.8,6.2116,35,2,35.002,2,256.2,4,9.97,4,18.96,4,0,4,1.28,4,3.076,2,1.47,2,2150.7,2,-999,9
      06MT18_1,  A01E,582,1,17,    K19,2,19910910,1944,58.085,-29.5,2252,384.7,6.4414,35.0851,2,35.085,2,269.1,2,9.09,2,17.98,3,0,2,1.21,3,3.368,2,1.612,2,2146.2,2,2383,2
      06MT18_1,  A01E,582,1,16,    B39,2,19910910,1944,58.085,-29.5,2252,485.4,6.1007,35.0546,2,35.055,2,259.8,2,9.77,2,18.86,3,0,2,1.28,3,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,582,1,15,    K16,2,19910910,1944,58.085,-29.5,2252,585.9,5.6941,35.032,2,35.032,2,251.8,2,10.46,2,19.64,3,0,2,1.33,3,2.572,2,1.223,2,2157.6,2,2403,2
      06MT18_1,  A01E,582,1,14,    B42,2,19910910,1944,58.085,-29.5,2252,637,5.3304,35.005,2,35.004,2,245.8,2,11.14,2,20.23,3,0,2,1.37,3,2.215,2,1.045,2,2160.7,2,-999,9
      06MT18_1,  A01E,582,1,13,     K7,2,19910910,1944,58.085,-29.5,2252,888.7,4.3853,34.962,2,34.963,2,262,2,11.04,2,19.64,3,0,2,1.33,3,2.158,2,0.96,2,2157.7,2,2400,2
      06MT18_1,  A01E,582,1,12,    B44,2,19910910,1944,58.085,-29.5,2252,1091,3.8267,34.9183,2,34.92,2,274.4,2,11.14,2,19.45,3,0,2,1.32,3,-999,9,-999,9,2154.2,2,-999,9
      06MT18_1,  A01E,582,1,11,    B46,2,19910910,1944,58.085,-29.5,2252,1292.8,3.545,34.9041,2,34.903,2,279.3,2,11.34,2,19.25,3,0,2,1.31,3,1.69,2,0.793,2,2151.3,2,2393,2
      06MT18_1,  A01E,582,1,10,    B45,2,19910910,1944,58.085,-29.5,2252,1494.5,3.542,34.9409,2,34.941,2,275.6,2,11.73,2,18.86,3,0,2,1.29,3,-999,9,-999,9,2152.7,2,-999,9
      06MT18_1,  A01E,582,1,9,    B40,2,19910910,1944,58.085,-29.5,2252,1697.5,3.3551,34.9721,2,34.971,2,274.7,2,12.21,2,18.47,3,0,2,1.26,3,1.454,2,0.683,2,2155.5,2,2392,2
      06MT18_1,  A01E,582,1,8,    B52,2,19910910,1944,58.085,-29.5,2252,1900.5,3.0774,34.9823,2,34.981,2,277.2,2,12.31,2,17.98,3,0,2,1.24,3,-999,9,-999,9,2155.4,2,-999,9
      06MT18_1,  A01E,582,1,7,    B37,2,19910910,1944,58.085,-29.5,2252,1952,3.0414,34.9823,2,34.982,2,276.6,2,12.51,2,17.98,3,0,2,1.24,3,-999,9,-999,9,2155.9,2,-999,9
      06MT18_1,  A01E,582,1,6,    B49,2,19910910,1944,58.085,-29.5,2252,2001.8,3.0354,34.9824,2,34.983,2,276.2,2,12.51,2,17.98,3,0,2,1.22,3,1.72,2,0.803,2,2156.2,2,2396,2
      06MT18_1,  A01E,582,1,5,    B51,2,19910910,1944,58.085,-29.5,2252,2052.7,3.0204,34.9822,2,34.982,2,276.8,2,12.61,2,17.98,3,0,2,1.23,3,-999,9,-999,9,2156.3,2,-999,9
      06MT18_1,  A01E,582,1,4,    K30,2,19910910,1944,58.085,-29.5,2252,2102.5,3.0124,34.9822,2,34.981,2,276.4,2,12.8,2,17.98,3,0,2,1.24,3,-999,9,-999,9,2156.7,2,-999,9
      06MT18_1,  A01E,582,1,3,    K22,2,19910910,1944,58.085,-29.5,2252,2143.6,3.0104,34.9826,2,34.98,2,276.2,2,12.7,2,17.98,3,0,2,1.24,3,1.711,2,0.8,2,2157,2,-999,9
      06MT18_1,  A01E,582,1,2,    K31,2,19910910,1944,58.085,-29.5,2252,2194.3,3.0064,34.9805,2,34.98,2,276.8,2,12.9,2,17.98,3,0,2,1.24,3,-999,9,-999,9,2157.1,2,-999,9
      06MT18_1,  A01E,582,1,1,    B50,2,19910910,1944,58.085,-29.5,2252,2244.9,2.9964,34.9815,2,34.981,2,278.3,2,13.09,2,17.98,3,0.01,2,1.24,3,1.694,2,0.795,2,2157.8,2,2400,2
      06MT18_1,  A01E,583,1,24,    B41,2,19910911,20,57.8583,-29.0567,2333,14.8,10.8601,34.9543,2,34.948,2,275.3,2,1.76,2,5.47,2,0.15,2,0.47,2,-999,9,-999,9,-999,9,-999,9
      06MT18_1,  A01E,583,1,23,    K23,2,19910911,20,57.8583,-29.0567,2333,35.5,10.0639,34.98,2,34.986,2,266.5,2,3.62,2,8.4,2,0.19,2,0.64,2,3.527,2,1.724,2,-999,9,-999,9
